UNIQUE_ID,DO_critical_count,stress_combo_count,flow_flag_count,avg_risk_score,avg_temp,avg_DO,latitude,longitude,total_samples,watershed,DO_critical_rate,stress_combo_rate,risk_rank
W1850,0,0,6,2.0,17.883333333333333,8.133333333333333,42.40850857,-72.09668399,6,Chicopee,0.0,0.0,284
W2145,0,0,6,2.0,18.816666666666666,8.1,42.54625187,-71.2527211,6,Shawsheen,0.0,0.0,285
W1836,0,0,2,2.0,21.9,8.1,42.56316154,-71.76154939,2,Nashua,0.0,0.0,286
W2155,0,0,6,2.0,18.616666666666664,8.016666666666667,42.2331578,-71.32439929,6,Charles,0.0,0.0,287
W2274,0,0,3,2.0,19.066666666666666,8.433333333333334,42.24539082,-73.11391881,3,Farmington,0.0,0.0,288
W2147,0,0,6,2.0,22.150000000000002,6.816666666666666,42.56945269,-71.21526802,6,Shawsheen,0.0,0.0,289
W2148,0,0,6,2.0,22.46666666666667,6.966666666666666,42.61704681,-71.16789529,6,Shawsheen,0.0,0.0,290
W1823,0,0,6,2.0,17.349999999999998,8.75,42.61730324,-71.73427771,6,Nashua,0.0,0.0,291
W1821,0,0,6,2.0,18.55,9.200000000000001,42.38548028,-71.80974437,6,Nashua,0.0,0.0,292
W2149,0,0,6,2.0,21.616666666666664,7.416666666666667,42.51707907,-71.24471208,6,Shawsheen,0.0,0.0,293
W2153,0,0,2,2.0,20.6,5.65,42.17837899,-71.38380876,2,Charles,0.0,0.0,294
W1819,0,0,6,2.0,14.816666666666668,9.333333333333334,42.34126384,-71.747781,6,Nashua,0.0,0.0,295
W3012,0,0,2,2.0,27.0,7.55,42.37600327,-71.47659538,2,Concord (SuAsCo),0.0,0.0,296
W2268,0,0,3,2.0,19.566666666666666,9.033333333333333,42.66112647,-73.10381096,3,Hoosic,0.0,0.0,297
W2984,0,0,2,2.0,21.25,8.25,42.31493164,-72.20590855,2,Chicopee,0.0,0.0,298
W0497,0,0,3,2.0,22.666666666666668,5.866666666666667,42.59474285,-71.59983315,3,Nashua,0.0,0.0,299
W0940,0,0,11,2.0,23.11818181818182,7.609090909090909,42.07840473,-71.11554731,11,Taunton,0.0,0.0,300
W0486,0,0,6,2.0,20.95,8.25,42.67172981,-71.57703129,6,Nashua,0.0,0.0,301
W2982,0,0,2,2.0,17.5,8.9,42.45211895,-72.16662911,2,Chicopee,0.0,0.0,302
W2969,0,0,1,2.0,18.6,7.0,42.31427223,-72.09667589,1,Chicopee,0.0,0.0,303
W3001,0,0,2,2.0,18.65,5.4,42.26151866,-71.84831069,2,Blackstone,0.0,0.0,304
W1033,0,0,6,2.0,20.983333333333334,8.633333333333333,42.17771167,-72.37458989,6,Chicopee,0.0,0.0,305
W2970,0,0,2,2.0,18.9,8.05,42.58473938,-71.77277533,2,Nashua,0.0,0.0,306
W2832,1,0,4,2.0,21.375,5.625,41.9780221,-71.13417172,4,Taunton,25.0,0.0,307
W0482,2,0,8,2.0,16.9,7.375,42.42997432,-71.67930013,8,Nashua,25.0,0.0,308
W2971,0,0,2,2.0,25.35,6.449999999999999,42.21712393,-71.99983627,2,Chicopee,0.0,0.0,309
W2972,0,0,2,2.0,19.3,8.7,42.27077749,-71.98279137,2,Chicopee,0.0,0.0,310
W1039,0,0,5,2.0,19.46,8.08,42.2449869,-72.07374903,5,Chicopee,0.0,0.0,311
W2955,0,0,1,2.0,22.0,7.7,42.55608497,-72.30064271,1,Millers,0.0,0.0,312
W2956,0,0,2,2.0,19.85,8.75,42.68339607,-72.17229563,2,Millers,0.0,0.0,313
W2968,0,0,2,2.0,22.25,8.2,42.2978692,-72.11726439,2,Chicopee,0.0,0.0,314
W1000,0,0,6,2.0,21.05,6.833333333333333,42.57946682,-71.58861709,6,Nashua,0.0,0.0,315
W1015,0,0,6,2.0,21.383333333333336,8.700000000000001,42.17314464,-72.34600381,6,Chicopee,0.0,0.0,316
W2967,0,0,2,2.0,20.15,6.9,42.28886649,-72.12794852,2,Chicopee,0.0,0.0,317
W2962,0,0,2,2.0,20.3,8.1,42.16373516,-72.534428,2,Chicopee,0.0,0.0,318
W2963,0,0,2,2.0,17.549999999999997,9.0,42.18866352,-72.45219345,2,Chicopee,0.0,0.0,319
W3003,0,0,2,2.0,21.6,6.65,42.38881334,-71.29698568,2,Charles,0.0,0.0,320
W2965,0,0,2,2.0,20.9,8.95,42.17332508,-72.25295351,2,Chicopee,0.0,0.0,321
W2966,0,0,2,2.0,20.4,8.45,42.22326789,-72.22512226,2,Chicopee,0.0,0.0,322
W1013,0,0,6,2.0,17.816666666666666,9.299999999999999,42.2107065,-72.34642165,6,Chicopee,0.0,0.0,323
W3002,0,0,1,2.0,20.2,6.2,42.30545572,-71.87758341,1,Blackstone,0.0,0.0,324
W2953,2,0,5,2.0,23.56,6.1,41.76842431,-70.72293943,5,Buzzards Bay,40.0,0.0,325
W2913,1,0,3,2.0,20.400000000000002,5.2,42.19862254,-70.83275,3,South Coastal,33.33333333333333,0.0,326
W3005,0,0,2,2.0,22.05,8.1,42.06029614,-71.42140501,2,Charles,0.0,0.0,327
W0488,0,0,6,2.0,20.733333333333334,7.949999999999999,42.57812405,-71.60976926,6,Nashua,0.0,0.0,328
W1008,0,0,6,2.0,21.183333333333334,8.183333333333332,42.32097918,-72.17469434,6,Chicopee,0.0,0.0,329
W2961,0,0,2,2.0,19.75,8.25,42.58897184,-72.03710739,2,Millers,0.0,0.0,330
W2985,0,0,2,2.0,19.049999999999997,8.25,42.31601104,-72.18146595,2,Chicopee,0.0,0.0,331
W2987,0,0,2,2.0,22.0,8.5,42.37739264,-72.10776295,2,Chicopee,0.0,0.0,332
W2989,0,0,2,2.0,23.200000000000003,5.25,42.45158172,-72.0300279,2,Chicopee,0.0,0.0,333
W3000,0,0,2,2.0,19.549999999999997,8.65,42.29051615,-71.7673158,2,Blackstone,0.0,0.0,334
W2959,0,0,2,2.0,19.25,8.35,42.6130637,-72.12973159,2,Millers,0.0,0.0,335
W2978,0,0,2,2.0,19.05,8.9,42.36492922,-72.32529204,2,Chicopee,0.0,0.0,336
W2977,0,0,2,2.0,17.95,9.0,42.44429909,-72.37166057,2,Chicopee,0.0,0.0,337
W0651,2,0,8,2.0,19.0,6.175,41.78837741,-71.3295203,8,Narragansett Bay (Shore),25.0,0.0,338
W2957,0,0,2,2.0,19.2,6.05,42.63003931,-72.16378855,2,Millers,0.0,0.0,339
W0668,0,0,4,2.0,21.4,7.6499999999999995,42.17958119,-71.68815945,4,Blackstone,0.0,0.0,340
W3010,0,0,2,2.0,24.4,6.4,42.44794562,-71.3782804,2,Concord (SuAsCo),0.0,0.0,341
W0669,0,0,4,2.0,20.549999999999997,6.475,42.18121701,-71.73068267,4,Blackstone,0.0,0.0,342
W2990,0,0,2,2.0,26.4,9.0,42.41614547,-72.00792237,2,Chicopee,0.0,0.0,343
W3011,0,0,2,2.0,19.450000000000003,8.25,42.38602647,-71.43974631,2,Concord (SuAsCo),0.0,0.0,344
W0437,3,0,8,2.0,15.6875,5.625,42.49963725,-71.0509709,8,North Coastal,37.5,0.0,345
W2974,0,0,2,2.0,26.3,5.85,42.33173523,-72.05029579,2,Chicopee,0.0,0.0,346
W2973,0,0,2,2.0,21.799999999999997,6.75,42.33884782,-72.03406499,2,Chicopee,0.0,0.0,347
W1283,0,0,6,2.0,18.75,7.6499999999999995,42.66344944,-71.70914571,6,Nashua,0.0,0.0,348
W2814,0,0,6,2.0,23.266666666666666,7.983333333333333,41.9641053,-70.0077192,6,Cape Cod,0.0,0.0,349
W2997,0,0,2,2.0,18.9,8.05,42.10854137,-71.69487674,2,Blackstone,0.0,0.0,350
W2727,0,0,7,2.0,20.585714285714285,8.442857142857143,42.38254588,-73.16168233,7,Housatonic,0.0,0.0,351
W2773,4,0,13,2.0,23.423076923076923,4.792307692307692,41.7254646,-70.0397423,13,Cape Cod,30.76923076923077,0.0,352
W0849,1,1,4,2.0,17.0,6.175,42.35708626,-71.40313662,4,Concord (SuAsCo),25.0,25.0,353
W3007,0,0,2,2.0,16.6,7.0,42.56717587,-71.69666278,2,Nashua,0.0,0.0,354
W0850,1,1,5,2.0,19.34,7.06,42.35926526,-71.36883338,5,Concord (SuAsCo),20.0,20.0,355
W0608,0,0,6,2.0,21.116666666666667,9.816666666666666,42.69888619,-71.00142335,6,Parker,0.0,0.0,356
W0888,3,0,7,2.0,17.385714285714286,5.8428571428571425,42.58004022,-70.7636231,7,North Coastal,42.857142857142854,0.0,357
W2998,0,0,2,2.0,18.7,8.1,42.07200745,-71.70324028,2,Blackstone,0.0,0.0,358
W2979,0,0,2,2.0,16.8,7.65,42.50329864,-72.31786462,2,Chicopee,0.0,0.0,359
W2980,0,0,2,2.0,20.9,7.4,42.51854875,-72.31737256,2,Chicopee,0.0,0.0,360
W0317,1,0,4,2.0,21.425,6.3,41.9074391,-70.91495236,4,Taunton,25.0,0.0,361
W0448,3,0,8,2.0,13.149999999999999,6.0375000000000005,42.53696863,-71.05650757,8,North Coastal,37.5,0.0,362
W2993,0,0,2,2.0,20.200000000000003,7.8500000000000005,42.02818823,-71.53998784,2,Blackstone,0.0,0.0,363
W3006,0,0,2,2.0,21.0,6.8,42.20924747,-71.18482101,2,Neponset,0.0,0.0,364
W2992,0,0,2,2.0,23.5,7.9,41.94464888,-71.37166023,2,Blackstone,0.0,0.0,365
W0546,0,0,2,2.0,20.200000000000003,8.15,42.18920084,-71.2401585,2,Neponset,0.0,0.0,366
W1014,0,0,6,2.0,22.8,8.133333333333333,42.19155828,-72.34983401,6,Chicopee,0.0,0.0,367
W2791,7,0,27,1.962962962962963,22.07777777777778,6.325925925925925,41.75446,-70.79039,27,Buzzards Bay,25.925925925925924,0.0,368
W2676,5,0,17,1.9411764705882353,21.229411764705883,6.2823529411764705,42.0475462,-71.7682111,17,Blackstone,29.411764705882355,0.0,369
W2682,16,0,23,1.9142857142857144,18.888571428571428,5.585714285714285,42.3019466,-71.5128697,35,Concord (SuAsCo),45.714285714285715,0.0,370
W2628,5,0,21,1.9047619047619047,22.09047619047619,6.876190476190477,42.16259277,-73.11804242,21,Farmington,23.809523809523807,0.0,371
W2803,4,0,31,1.903225806451613,22.40967741935484,7.251612903225806,41.671685,-70.193271,31,Cape Cod,12.903225806451612,0.0,372
W1596,1,0,9,1.8888888888888888,19.211111111111112,7.199999999999999,42.02194765,-71.56822441,9,Blackstone,11.11111111111111,0.0,373
W1495,3,0,9,1.8888888888888888,19.477777777777778,5.6,42.03776122,-70.98465422,9,Taunton,33.33333333333333,0.0,374
W0169,3,0,9,1.8888888888888888,16.922222222222224,6.611111111111111,41.97463265,-71.32957594,9,Ten Mile,33.33333333333333,0.0,375
W0179,3,0,9,1.8888888888888888,18.6,5.077777777777778,41.95360395,-71.28005181,9,Ten Mile,33.33333333333333,0.0,376
W1031,0,0,9,1.8888888888888888,22.58888888888889,8.555555555555555,42.16060737,-72.51019767,9,Chicopee,0.0,0.0,377
W2674,3,0,13,1.8888888888888888,21.166666666666668,7.977777777777778,42.6167752,-71.42794,18,Merrimack,16.666666666666664,0.0,378
W1403,6,0,26,1.8846153846153846,21.4,6.642307692307692,41.75645701,-70.78989856,26,Buzzards Bay,23.076923076923077,0.0,379
W1955,1,0,8,1.875,17.9625,6.8125,41.83066674,-71.3297127,8,Narragansett Bay (Shore),12.5,0.0,380
W0661,1,0,8,1.875,18.1,6.1875,41.77539014,-71.19881372,8,Mount Hope Bay (Shore),12.5,0.0,381
W0454,2,0,8,1.875,18.4,7.35,42.5222057,-70.931093,8,North Coastal,25.0,0.0,382
W0435,2,0,8,1.875,14.95,6.4,42.49577249,-71.01907398,8,North Coastal,25.0,0.0,383
W1092,4,1,24,1.875,21.991666666666664,6.870833333333334,41.90533067,-70.55598017,24,South Coastal,16.666666666666664,4.166666666666666,384
W0484,1,0,8,1.875,20.075,6.5125,42.49602094,-71.62643687,8,Nashua,12.5,0.0,385
W2704,5,0,31,1.8709677419354838,17.051612903225806,7.480645161290322,42.4446923,-71.1158183,31,Mystic,16.129032258064516,0.0,386
W2692,5,0,23,1.8695652173913044,20.517391304347825,6.726086956521739,42.5083102,-71.8811837,23,Nashua,21.73913043478261,0.0,387
W2710,3,0,15,1.8666666666666667,23.19333333333333,5.926666666666667,42.6074803,-71.1097834,15,Ipswich,20.0,0.0,388
W1005,16,0,34,1.8666666666666667,15.931111111111111,6.319999999999999,42.17302268,-72.07108074,45,Chicopee,35.55555555555556,0.0,389
W2808,3,0,22,1.8636363636363635,20.331818181818182,8.027272727272727,41.671039,-70.393715,22,Cape Cod,13.636363636363635,0.0,390
W1751,7,0,36,1.8611111111111112,22.9,7.444444444444445,42.18432523,-72.69383159,36,Westfield,19.444444444444446,0.0,391
W2033,0,0,7,1.8571428571428572,18.1,7.457142857142857,42.24257493,-70.85905507,7,Weymouth & Weir,0.0,0.0,392
W1068,4,0,21,1.8571428571428572,23.876190476190477,6.828571428571429,42.30619738,-72.43188682,21,Connecticut,19.047619047619047,0.0,393
W1012,0,0,7,1.8571428571428572,14.5,10.142857142857142,42.24326567,-72.33476023,7,Chicopee,0.0,0.0,394
W1915,1,0,7,1.8571428571428572,17.54285714285714,7.057142857142857,41.95939363,-70.02997037,7,Cape Cod,14.285714285714285,0.0,395
W1755,0,0,7,1.8571428571428572,18.7,8.6,42.0448378,-71.62194682,7,Blackstone,0.0,0.0,396
W1769,0,0,7,1.8571428571428572,16.87142857142857,7.942857142857143,42.18498134,-71.71206258,7,Blackstone,0.0,0.0,397
W1756,0,0,7,1.8571428571428572,16.642857142857142,8.428571428571429,42.02727016,-71.48547213,7,Blackstone,0.0,0.0,398
W1038,0,0,7,1.8571428571428572,23.114285714285717,7.8999999999999995,42.22570961,-72.04999618,7,Chicopee,0.0,0.0,399
W1762,0,0,7,1.8571428571428572,17.87142857142857,8.628571428571428,42.0193983,-71.5344052,7,Blackstone,0.0,0.0,400
W1761,0,0,7,1.8571428571428572,16.62857142857143,8.914285714285715,42.32499793,-71.74088627,7,Blackstone,0.0,0.0,401
W1760,0,0,7,1.8571428571428572,15.642857142857142,8.142857142857142,42.09326799,-71.5191956,7,Blackstone,0.0,0.0,402
W1753,0,0,7,1.8571428571428572,16.614285714285714,9.042857142857143,42.30377694,-71.7626168,7,Blackstone,0.0,0.0,403
W2062,0,0,7,1.8571428571428572,19.542857142857144,7.3428571428571425,42.27876651,-71.80543192,7,Blackstone,0.0,0.0,404
W1025,0,0,7,1.8571428571428572,20.342857142857145,8.057142857142857,42.08439258,-71.69699739,7,Blackstone,0.0,0.0,405
W1758,0,0,7,1.8571428571428572,20.914285714285715,7.485714285714286,42.28029336,-71.74620407,7,Blackstone,0.0,0.0,406
W1282,0,0,7,1.8571428571428572,17.314285714285713,8.914285714285715,42.29062266,-71.75867408,7,Blackstone,0.0,0.0,407
W0347,8,0,46,1.8478260869565217,21.317391304347826,6.908695652173913,42.18359566,-73.04390073,46,Farmington,17.391304347826086,0.0,408
W0121,8,2,5,1.8461538461538463,19.99230769230769,4.184615384615385,42.66124707,-70.8449088,13,Ipswich,61.53846153846154,15.384615384615385,409
W2668,4,0,13,1.8461538461538463,22.77692307692308,5.7153846153846155,42.2865424,-71.412718,13,Concord (SuAsCo),30.76923076923077,0.0,410
W1750,3,0,13,1.8461538461538463,22.53846153846154,6.592307692307693,42.18062732,-72.69799702,13,Westfield,23.076923076923077,0.0,411
W2775,2,2,19,1.8421052631578947,24.642105263157895,7.421052631578948,41.671546,-71.126475,19,Mount Hope Bay (Shore),10.526315789473683,10.526315789473683,412
W2372,0,0,6,1.8333333333333333,23.150000000000002,7.833333333333333,41.90037801,-71.09399859,6,Taunton,0.0,0.0,413
W2377,0,0,6,1.8333333333333333,19.033333333333335,7.366666666666667,42.06112594,-71.2165861,6,Taunton,0.0,0.0,414
W1922,0,0,6,1.8333333333333333,21.2,6.766666666666667,41.74677676,-70.14352171,6,Cape Cod,0.0,0.0,415
W1543,2,0,6,1.8333333333333333,14.183333333333332,6.383333333333333,42.56181929,-70.84839351,6,North Coastal,33.33333333333333,0.0,416
W1920,0,0,6,1.8333333333333333,20.2,8.183333333333332,41.69515999,-70.11531913,6,Cape Cod,0.0,0.0,417
W2160,0,0,6,1.8333333333333333,23.099999999999998,6.116666666666667,42.84388438,-71.00469926,6,Merrimack,0.0,0.0,418
W1911,0,0,6,1.8333333333333333,16.866666666666667,8.333333333333334,41.62155057,-70.48044452,6,Cape Cod,0.0,0.0,419
W1910,0,0,6,1.8333333333333333,18.366666666666667,8.216666666666667,41.61775265,-70.50057773,6,Cape Cod,0.0,0.0,420
W1906,0,0,6,1.8333333333333333,19.483333333333334,8.983333333333334,41.57788714,-70.57371153,6,Cape Cod,0.0,0.0,421
W1905,0,0,6,1.8333333333333333,17.599999999999998,7.8,41.59856913,-70.5715037,6,Cape Cod,0.0,0.0,422
W2161,0,0,6,1.8333333333333333,21.983333333333334,8.416666666666666,42.74648546,-71.04070809,6,Merrimack,0.0,0.0,423
W2162,0,0,6,1.8333333333333333,22.433333333333334,6.3999999999999995,42.79801999,-71.10455406,6,Merrimack,0.0,0.0,424
W1854,0,0,6,1.8333333333333333,17.25,9.016666666666667,42.1313561,-72.31002915,6,Chicopee,0.0,0.0,425
W1912,0,0,6,1.8333333333333333,18.083333333333332,7.6000000000000005,41.62787592,-70.45079252,6,Cape Cod,0.0,0.0,426
W2627,3,0,18,1.8333333333333333,21.211111111111112,6.75,42.12009007,-72.13122415,18,Quinebaug,16.666666666666664,0.0,427
W1945,2,0,6,1.8333333333333333,16.05,5.983333333333333,42.15206107,-71.11240912,6,Neponset,33.33333333333333,0.0,428
W1967,1,0,6,1.8333333333333333,21.78333333333333,7.833333333333333,42.41791119,-71.07329736,6,Mystic,16.666666666666664,0.0,429
W2402,0,0,6,1.8333333333333333,21.816666666666666,7.45,42.00502696,-71.21344675,6,Taunton,0.0,0.0,430
W2223,0,0,6,1.8333333333333333,18.1,9.066666666666666,42.16782704,-72.94935172,6,Westfield,0.0,0.0,431
W2151,0,0,6,1.8333333333333333,21.516666666666666,8.483333333333334,42.52481982,-70.92071248,6,North Coastal,0.0,0.0,432
W1799,0,0,6,1.8333333333333333,20.3,8.816666666666666,42.6853667,-72.47374624,6,Connecticut,0.0,0.0,433
W0923,3,0,18,1.8333333333333333,23.672222222222224,7.777777777777778,42.02715395,-72.75717252,18,Westfield,16.666666666666664,0.0,434
W1052,0,0,6,1.8333333333333333,20.45,8.366666666666667,42.27015317,-72.58689462,6,Connecticut,0.0,0.0,435
W2789,4,0,17,1.8235294117647058,24.688235294117646,6.7,41.804909,-70.611966,17,Buzzards Bay,23.52941176470588,0.0,436
W0113,8,2,3,1.8181818181818181,19.38181818181818,3.772727272727273,42.56116459,-71.11060168,11,Ipswich,72.72727272727273,18.181818181818183,437
W1848,0,0,11,1.8181818181818181,18.39090909090909,8.30909090909091,42.45425813,-71.95072628,11,Chicopee,0.0,0.0,438
W0107,6,2,5,1.8181818181818181,20.981818181818184,4.318181818181818,42.65985762,-70.9028537,11,Ipswich,54.54545454545454,18.181818181818183,439
W0844,1,0,5,1.8,20.34,6.859999999999999,42.45974876,-71.35935869,5,Concord (SuAsCo),20.0,0.0,440
W2708,2,0,15,1.8,21.586666666666666,6.526666666666667,42.5168034,-71.8554472,15,Nashua,13.333333333333334,0.0,441
W1369,0,0,5,1.8,20.8,8.28,41.620936,-71.05967996,5,Buzzards Bay,0.0,0.0,442
W1796,0,0,10,1.8,19.259999999999998,9.57,42.31899322,-72.66514075,10,Connecticut,0.0,0.0,443
W1792,0,0,10,1.8,20.98,8.55,42.24704007,-72.58037808,10,Connecticut,0.0,0.0,444
W0917,1,0,5,1.8,21.56,5.76,42.10734882,-70.80841733,5,South Coastal,20.0,0.0,445
W1785,0,0,5,1.8,16.36,9.1,42.64201567,-72.49771159,5,Connecticut,0.0,0.0,446
W1400,1,0,10,1.8,25.06,6.99,41.9164327,-70.76349843,10,Buzzards Bay,10.0,0.0,447
W0925,2,0,15,1.8,24.353333333333335,7.866666666666666,42.0147182,-72.76361682,15,Westfield,13.333333333333334,0.0,448
W0895,1,0,5,1.8,17.82,6.24,42.11232662,-70.87925085,5,South Coastal,20.0,0.0,449
W1370,0,0,5,1.8,18.22,7.959999999999999,41.6534391,-71.07161149,5,Buzzards Bay,0.0,0.0,450
W2044,1,0,5,1.8,16.880000000000003,6.720000000000001,42.17808643,-70.93462278,5,Weymouth & Weir,20.0,0.0,451
W1975,0,0,5,1.8,22.74,8.040000000000001,42.39711852,-71.07943281,5,Mystic,0.0,0.0,452
W2252,0,0,15,1.8,18.040000000000003,8.72,42.24776313,-73.28034588,15,Housatonic,0.0,0.0,453
W1470,1,0,5,1.8,17.46,6.640000000000001,42.32036993,-71.63553499,5,Concord (SuAsCo),20.0,0.0,454
W1496,2,0,5,1.8,16.84,5.46,42.08153842,-70.98603732,5,Taunton,40.0,0.0,455
W0136,13,0,5,1.8,18.86,3.146666666666667,42.57158947,-71.10125577,15,Ipswich,86.66666666666667,0.0,456
W1061,0,0,10,1.8,21.1,7.49,42.36655405,-72.60488814,10,Connecticut,0.0,0.0,457
W1481,1,0,5,1.8,20.48,7.459999999999999,42.44111379,-71.36805603,5,Concord (SuAsCo),20.0,0.0,458
W1065,0,0,10,1.8,19.119999999999997,8.0,42.28349688,-72.64060074,10,Connecticut,0.0,0.0,459
W1500,3,0,4,1.8,18.52,5.5,42.03108873,-70.97065835,5,Taunton,60.0,0.0,460
W2787,3,0,24,1.7916666666666667,22.46666666666667,7.3374999999999995,41.811935,-70.5766951,24,South Coastal,12.5,0.0,461
W2686,3,0,23,1.7826086956521738,19.882608695652173,7.543478260869565,42.4942145,-71.7835053,23,Nashua,13.043478260869565,0.0,462
W2798,2,0,23,1.7826086956521738,22.339130434782607,8.23913043478261,41.620352,-70.56532,23,Cape Cod,8.695652173913043,0.0,463
W1138,2,0,9,1.7777777777777777,21.744444444444444,6.055555555555555,42.26439957,-71.32538186,9,Charles,22.22222222222222,0.0,464
W1590,0,0,9,1.7777777777777777,17.38888888888889,9.266666666666667,42.34154459,-71.26662505,9,Charles,0.0,0.0,465
W1503,2,0,9,1.7777777777777777,19.866666666666667,6.144444444444444,41.93629311,-70.98734776,9,Taunton,22.22222222222222,0.0,466
W1501,2,0,9,1.7777777777777777,18.711111111111112,6.533333333333333,41.99937253,-70.93768479,9,Taunton,22.22222222222222,0.0,467
W1584,1,0,9,1.7777777777777777,17.700000000000003,7.0,42.13445842,-71.44602039,9,Charles,11.11111111111111,0.0,468
W1544,1,0,9,1.7777777777777777,16.88888888888889,7.388888888888889,42.85004383,-70.86465857,9,North Coastal,11.11111111111111,0.0,469
W0416,2,0,9,1.7777777777777777,16.38888888888889,6.433333333333334,42.21553968,-71.40765942,9,Charles,22.22222222222222,0.0,470
W1156,2,0,9,1.7777777777777777,18.255555555555556,6.1,42.31931329,-71.24624794,9,Charles,22.22222222222222,0.0,471
W1764,0,0,9,1.7777777777777777,20.38888888888889,7.2555555555555555,42.13913312,-71.63971462,9,Blackstone,0.0,0.0,472
W2222,0,0,13,1.7692307692307692,17.184615384615384,9.353846153846153,42.63256876,-72.97439535,13,Deerfield,0.0,0.0,473
W1458,0,0,17,1.7647058823529411,15.688235294117646,9.700000000000001,42.25418274,-72.94869942,17,Westfield,0.0,0.0,474
W2284,0,0,17,1.7647058823529411,20.241176470588236,8.58235294117647,42.04638466,-71.6301536,17,Blackstone,0.0,0.0,475
W2298,0,0,4,1.75,15.825,9.4,42.62731387,-73.22431951,4,Hoosic,0.0,0.0,476
W2835,0,0,4,1.75,22.3,7.5,41.946818,-71.16067131,4,Taunton,0.0,0.0,477
W1956,0,0,8,1.75,17.0375,6.975,41.83504629,-71.28898153,8,Narragansett Bay (Shore),0.0,0.0,478
W1255,0,0,8,1.75,19.9625,6.8625,42.20640574,-71.78097604,8,Blackstone,0.0,0.0,479
W1803,0,0,4,1.75,13.25,10.075,42.61633757,-72.47760491,4,Connecticut,0.0,0.0,480
W2852,0,0,4,1.75,17.2,9.35,42.21396566,-72.59514866,4,Connecticut,0.0,0.0,481
W1806,0,0,8,1.75,20.5375,7.325,42.71283339,-71.54870868,8,Nashua,0.0,0.0,482
W0604,2,0,20,1.75,22.98,7.3549999999999995,42.49250849,-71.5969091,20,Nashua,10.0,0.0,483
W1958,0,0,8,1.75,18.2375,7.9750000000000005,41.84689238,-71.25551885,8,Narragansett Bay (Shore),0.0,0.0,484
W1795,0,0,4,1.75,19.05,7.975,42.46908025,-72.64150009,4,Connecticut,0.0,0.0,485
W1959,0,0,8,1.75,18.425,7.475,41.838662,-71.23263553,8,Narragansett Bay (Shore),0.0,0.0,486
W1960,0,0,8,1.75,18.95,7.6,41.78126268,-71.28901738,8,Narragansett Bay (Shore),0.0,0.0,487
W1788,0,0,4,1.75,15.625,9.9,42.46068291,-72.64354654,4,Connecticut,0.0,0.0,488
W1782,0,0,8,1.75,15.4375,10.15,42.62058327,-72.54988746,8,Connecticut,0.0,0.0,489
W1961,0,0,8,1.75,17.5875,8.2,41.74691378,-71.25130236,8,Mount Hope Bay (Shore),0.0,0.0,490
W2291,0,0,16,1.75,18.025,8.875,42.38648751,-73.25940756,16,Housatonic,0.0,0.0,491
W2838,0,0,4,1.75,19.075,7.4750000000000005,41.83523239,-71.13593516,4,Taunton,0.0,0.0,492
W2719,0,0,4,1.75,20.325,9.1,42.32285317,-72.92619955,4,Westfield,0.0,0.0,493
W2836,0,0,4,1.75,18.225,8.025,41.94881614,-70.96826996,4,Taunton,0.0,0.0,494
W2850,0,0,4,1.75,16.75,9.6,42.28230014,-72.58708557,4,Connecticut,0.0,0.0,495
W2849,0,0,4,1.75,20.6,9.0,42.27820079,-72.57541581,4,Connecticut,0.0,0.0,496
W2848,0,0,4,1.75,17.125,8.725,42.28071001,-72.4252915,4,Connecticut,0.0,0.0,497
W2720,0,0,4,1.75,19.55,8.9,42.0385568,-72.94065317,4,Farmington,0.0,0.0,498
W1240,0,0,8,1.75,19.9375,7.3875,42.20864325,-71.78210772,8,Blackstone,0.0,0.0,499
W0665,0,0,8,1.75,17.975,7.9375,41.8334926,-71.27765127,8,Narragansett Bay (Shore),0.0,0.0,500
W2847,0,0,4,1.75,23.275,8.075,42.38339502,-72.5850062,4,Connecticut,0.0,0.0,501
W2721,0,0,4,1.75,18.225,9.1,42.04200482,-72.91837725,4,Farmington,0.0,0.0,502
W0654,0,0,8,1.75,17.3,8.675,41.76695306,-71.18552542,8,Mount Hope Bay (Shore),0.0,0.0,503
W1871,0,0,4,1.75,17.175,9.05,42.12431568,-72.30748854,4,Chicopee,0.0,0.0,504
W2853,0,0,4,1.75,22.95,8.025,42.07465812,-72.58070026,4,Connecticut,0.0,0.0,505
W2854,0,0,4,1.75,16.625,8.0,42.41118008,-72.5674643,4,Connecticut,0.0,0.0,506
W0641,0,0,8,1.75,21.5625,7.225,41.75038258,-71.20392705,8,Mount Hope Bay (Shore),0.0,0.0,507
W2846,0,0,4,1.75,16.95,9.475,42.41550849,-72.51258326,4,Connecticut,0.0,0.0,508
W0638,0,0,8,1.75,18.6375,6.75,41.78162246,-71.2504345,8,Narragansett Bay (Shore),0.0,0.0,509
W2845,0,0,4,1.75,16.525,8.875,42.37683842,-72.49492563,4,Connecticut,0.0,0.0,510
W0371,0,0,8,1.75,18.225,9.2375,42.05490025,-73.33400325,8,Housatonic,0.0,0.0,511
W0040,0,0,4,1.75,17.650000000000002,9.975,42.63010011,-72.90142656,4,Deerfield,0.0,0.0,512
W2855,0,0,4,1.75,15.5,9.8,42.19157879,-72.59779736,4,Connecticut,0.0,0.0,513
W0637,0,0,8,1.75,17.1625,7.95,41.79498181,-71.25266188,8,Narragansett Bay (Shore),0.0,0.0,514
