UNIQUE_ID,Latitude,Longitude,year,month,season,TEMP,DO,risk_score,DO_critical,stress_combo,flow_flag,TEMP_plus2,DO_plus2,watershed
W2012,42.17819838,-72.40808521,2008.0,7.0,Summer,19.4,4.7,2,1,0,0,21.4,4.2,Chicopee
W2012,42.17819838,-72.40808521,2008.0,7.0,Summer,15.5,0.2,2,1,0,0,17.5,0.0,Chicopee
W1856,42.26297752,-71.99318259,2008.0,7.0,Summer,19.0,8.7,2,0,0,1,21.0,8.2,Chicopee
W1856,42.26297752,-71.99318259,2008.0,7.0,Summer,21.5,8.0,2,0,0,1,23.5,7.5,Chicopee
W0490,42.26477944,-72.00491606,2008.0,7.0,Summer,20.2,8.1,2,0,0,1,22.2,7.6,Chicopee
W0490,42.26477944,-72.00491606,2008.0,7.0,Summer,22.2,7.4,2,0,0,1,24.2,6.9,Chicopee
W1036,42.23246451,-72.0163834,2008.0,7.0,Summer,22.0,5.0,2,0,0,1,24.0,4.5,Chicopee
W1036,42.23246451,-72.0163834,2008.0,7.0,Summer,22.5,5.1,2,0,0,1,24.5,4.6,Chicopee
W1038,42.22570961,-72.04999618,2008.0,7.0,Summer,26.7,7.1,2,0,0,1,28.7,6.6,Chicopee
W1038,42.22570961,-72.04999618,2008.0,7.0,Summer,26.5,7.0,2,0,0,1,28.5,6.5,Chicopee
W1990,42.24816753,-72.07425385,2008.0,7.0,Summer,18.7,8.3,2,0,0,1,20.7,7.800000000000001,Chicopee
W1990,42.24816753,-72.07425385,2008.0,7.0,Summer,21.4,7.7,2,0,0,1,23.4,7.2,Chicopee
W1039,42.2449869,-72.07374903,2008.0,7.0,Summer,22.1,7.6,2,0,0,1,24.1,7.1,Chicopee
W1039,42.2449869,-72.07374903,2008.0,7.0,Summer,21.8,8.1,2,0,0,1,23.8,7.6,Chicopee
W1873,42.21540546,-72.07824828,2008.0,7.0,Summer,22.5,0.8,3,1,0,1,24.5,0.30000000000000004,Chicopee
W1873,42.21540546,-72.07824828,2008.0,7.0,Summer,24.2,0.9,3,1,0,1,26.2,0.4,Chicopee
W0491,42.18142994,-72.26354268,2008.0,7.0,Summer,27.2,8.5,2,0,0,1,29.2,8.0,Chicopee
W0491,42.18142994,-72.26354268,2008.0,7.0,Summer,27.9,8.2,2,0,0,1,29.9,7.699999999999999,Chicopee
W1853,42.1010427,-72.31335538,2008.0,7.0,Summer,23.2,8.1,2,0,0,1,25.2,7.6,Chicopee
W1853,42.1010427,-72.31335538,2008.0,7.0,Summer,20.3,8.6,2,0,0,1,22.3,8.1,Chicopee
W1854,42.1313561,-72.31002915,2008.0,7.0,Summer,24.9,8.4,2,0,0,1,26.9,7.9,Chicopee
W1854,42.1313561,-72.31002915,2008.0,7.0,Summer,20.4,8.1,2,0,0,1,22.4,7.6,Chicopee
W1858,42.14809093,-72.40009284,2008.0,7.0,Summer,25.1,7.9,2,0,0,1,27.1,7.4,Chicopee
W1858,42.14809093,-72.40009284,2008.0,7.0,Summer,22.9,8.1,2,0,0,1,24.9,7.6,Chicopee
W1031,42.16060737,-72.51019767,2008.0,7.0,Summer,26.4,8.0,2,0,0,1,28.4,7.5,Chicopee
W1031,42.16060737,-72.51019767,2008.0,7.0,Summer,25.0,8.0,2,0,0,1,27.0,7.5,Chicopee
W2005,42.15729931,-72.40951214,2008.0,7.0,Summer,25.8,8.9,2,0,0,1,27.8,8.4,Chicopee
W2005,42.15729931,-72.40951214,2008.0,7.0,Summer,24.1,7.4,2,0,0,1,26.1,6.9,Chicopee
W1033,42.17771167,-72.37458989,2008.0,7.0,Summer,25.8,8.7,2,0,0,1,27.8,8.2,Chicopee
W1033,42.17771167,-72.37458989,2008.0,7.0,Summer,21.7,8.0,2,0,0,1,23.7,7.5,Chicopee
W1015,42.17314464,-72.34600381,2008.0,7.0,Summer,26.5,8.8,2,0,0,1,28.5,8.3,Chicopee
W1015,42.17314464,-72.34600381,2008.0,7.0,Summer,21.5,7.6,2,0,0,1,23.5,7.1,Chicopee
W1014,42.19155828,-72.34983401,2008.0,7.0,Summer,27.0,7.7,2,0,0,1,29.0,7.2,Chicopee
W1014,42.19155828,-72.34983401,2008.0,7.0,Summer,24.5,7.6,2,0,0,1,26.5,7.1,Chicopee
W1848,42.45425813,-71.95072628,2008.0,7.0,Summer,20.8,8.1,2,0,0,1,22.8,7.6,Chicopee
W1848,42.45425813,-71.95072628,2008.0,7.0,Summer,22.3,7.5,2,0,0,1,24.3,7.0,Chicopee
W1849,42.43628983,-72.05266962,2008.0,7.0,Summer,21.4,8.1,2,0,0,1,23.4,7.6,Chicopee
W1849,42.43628983,-72.05266962,2008.0,7.0,Summer,23.0,7.7,2,0,0,1,25.0,7.2,Chicopee
W1877,42.42038826,-72.04817823,2008.0,7.0,Summer,22.2,7.2,2,0,0,1,24.2,6.7,Chicopee
W1877,42.42038826,-72.04817823,2008.0,7.0,Summer,23.0,7.0,2,0,0,1,25.0,6.5,Chicopee
W1850,42.40850857,-72.09668399,2008.0,7.0,Summer,19.0,7.8,2,0,0,1,21.0,7.3,Chicopee
W1850,42.40850857,-72.09668399,2008.0,7.0,Summer,20.8,7.6,2,0,0,1,22.8,7.1,Chicopee
W0494,42.39121389,-72.0645552,2008.0,7.0,Summer,23.7,7.9,2,0,0,1,25.7,7.4,Chicopee
W0494,42.39121389,-72.0645552,2008.0,7.0,Summer,24.4,7.6,2,0,0,1,26.4,7.1,Chicopee
W1851,42.37234805,-72.16222662,2008.0,7.0,Summer,23.5,7.7,2,0,0,1,25.5,7.2,Chicopee
W1851,42.37234805,-72.16222662,2008.0,7.0,Summer,24.4,7.6,2,0,0,1,26.4,7.1,Chicopee
W2011,42.34355006,-72.15714041,2008.0,7.0,Summer,24.2,7.5,2,0,0,1,26.2,7.0,Chicopee
W2011,42.34355006,-72.15714041,2008.0,7.0,Summer,24.6,7.1,2,0,0,1,26.6,6.6,Chicopee
W1008,42.32097918,-72.17469434,2008.0,7.0,Summer,25.2,9.2,2,0,0,1,27.2,8.7,Chicopee
W1008,42.32097918,-72.17469434,2008.0,7.0,Summer,22.8,7.0,2,0,0,1,24.8,6.5,Chicopee
W1866,42.31010851,-72.21195504,2008.0,7.0,Summer,25.4,8.0,2,0,0,1,27.4,7.5,Chicopee
W1866,42.31010851,-72.21195504,2008.0,7.0,Summer,22.5,7.4,2,0,0,1,24.5,6.9,Chicopee
W0492,42.23872578,-72.285755,2008.0,7.0,Summer,26.7,8.8,2,0,0,1,28.7,8.3,Chicopee
W0492,42.23872578,-72.285755,2008.0,7.0,Summer,24.2,7.6,2,0,0,1,26.2,7.1,Chicopee
W1013,42.2107065,-72.34642165,2008.0,7.0,Summer,19.1,9.1,2,0,0,1,21.1,8.6,Chicopee
W1013,42.2107065,-72.34642165,2008.0,7.0,Summer,17.4,9.2,2,0,0,1,19.4,8.7,Chicopee
W1012,42.24326567,-72.33476023,2008.0,7.0,Summer,13.7,11.1,2,0,0,1,15.7,10.6,Chicopee
W1012,42.24326567,-72.33476023,2008.0,7.0,Summer,13.6,9.5,2,0,0,1,15.6,9.0,Chicopee
W0493,42.26797538,-72.33276108,2008.0,7.0,Summer,13.6,10.5,2,0,0,1,15.6,10.0,Chicopee
W0493,42.26797538,-72.33276108,2008.0,7.0,Summer,13.5,10.4,2,0,0,1,15.5,9.9,Chicopee
W1874,42.28281296,-72.39284073,2008.0,7.0,Summer,21.5,8.0,2,0,0,1,23.5,7.5,Chicopee
W1874,42.28281296,-72.39284073,2008.0,7.0,Summer,20.0,8.4,2,0,0,1,22.0,7.9,Chicopee
W1876,42.24999541,-72.0084457,2008.0,7.0,Summer,21.7,6.0,2,0,0,1,23.7,5.5,Chicopee
W1995,42.22870146,-72.14937365,2008.0,7.0,Summer,25.5,2.4,4,1,1,1,27.5,1.9,Chicopee
W1011,42.21007678,-72.24555871,2008.0,7.0,Summer,25.9,7.7,2,0,0,1,27.9,7.2,Chicopee
W1868,42.19324712,-72.26392886,2008.0,7.0,Summer,25.7,8.0,2,0,0,1,27.7,7.5,Chicopee
W1864,42.16171173,-72.26845965,2008.0,7.0,Summer,19.7,8.5,2,0,0,1,21.7,8.0,Chicopee
W1848,42.45425813,-71.95072628,2008.0,7.0,Summer,21.7,7.9,2,0,0,1,23.7,7.4,Chicopee
W1847,42.39041919,-72.08027064,2008.0,7.0,Summer,25.4,6.7,2,0,0,1,27.4,6.2,Chicopee
W1009,42.28485171,-72.21589977,2008.0,7.0,Summer,24.8,8.6,2,0,0,1,26.8,8.1,Chicopee
W1862,42.08471748,-72.31065881,2008.0,7.0,Summer,22.3,8.2,2,0,0,1,24.3,7.699999999999999,Chicopee
W1871,42.12431568,-72.30748854,2008.0,7.0,Summer,21.3,7.6,2,0,0,1,23.3,7.1,Chicopee
W1031,42.16060737,-72.51019767,2008.0,7.0,Summer,26.2,8.1,2,0,0,1,28.2,7.6,Chicopee
W0475,42.15037455,-72.60763627,2008.0,7.0,Summer,27.3,8.2,2,0,0,1,29.3,7.699999999999999,Chicopee
W1872,42.20455082,-72.31865025,2008.0,7.0,Summer,25.3,6.4,2,0,0,1,27.3,5.9,Chicopee
W1875,42.17981897,-72.36400692,2008.0,7.0,Summer,23.8,8.4,2,0,0,1,25.8,7.9,Chicopee
W1855,42.15339532,-72.26179872,2008.0,7.0,Summer,18.9,9.2,2,0,0,1,20.9,8.7,Chicopee
W1856,42.26297752,-71.99318259,2008.0,8.0,Summer,20.0,8.4,2,0,0,1,22.0,7.9,Chicopee
W1856,42.26297752,-71.99318259,2008.0,8.0,Summer,20.2,8.0,2,0,0,1,22.2,7.5,Chicopee
W0490,42.26477944,-72.00491606,2008.0,8.0,Summer,18.7,7.9,2,0,0,1,20.7,7.4,Chicopee
W0490,42.26477944,-72.00491606,2008.0,8.0,Summer,18.8,7.6,2,0,0,1,20.8,7.1,Chicopee
W1036,42.23246451,-72.0163834,2008.0,8.0,Summer,19.4,5.9,2,0,0,1,21.4,5.4,Chicopee
W1036,42.23246451,-72.0163834,2008.0,8.0,Summer,19.7,5.8,2,0,0,1,21.7,5.3,Chicopee
W1038,42.22570961,-72.04999618,2008.0,8.0,Summer,23.1,7.9,2,0,0,1,25.1,7.4,Chicopee
W1038,42.22570961,-72.04999618,2008.0,8.0,Summer,24.1,7.5,2,0,0,1,26.1,7.0,Chicopee
W1990,42.24816753,-72.07425385,2008.0,8.0,Summer,17.2,8.5,2,0,0,1,19.2,8.0,Chicopee
W1039,42.2449869,-72.07374903,2008.0,8.0,Summer,18.3,8.5,2,0,0,1,20.3,8.0,Chicopee
W1873,42.21540546,-72.07824828,2008.0,8.0,Summer,19.6,2.7,3,1,0,1,21.6,2.2,Chicopee
W0491,42.18142994,-72.26354268,2008.0,8.0,Summer,22.1,8.1,2,0,0,1,24.1,7.6,Chicopee
W1853,42.1010427,-72.31335538,2008.0,8.0,Summer,15.2,9.7,2,0,0,1,17.2,9.2,Chicopee
W1854,42.1313561,-72.31002915,2008.0,8.0,Summer,15.4,9.2,2,0,0,1,17.4,8.7,Chicopee
W1858,42.14809093,-72.40009284,2008.0,8.0,Summer,17.0,9.3,2,0,0,1,19.0,8.8,Chicopee
W1031,42.16060737,-72.51019767,2008.0,8.0,Summer,22.3,8.8,2,0,0,1,24.3,8.3,Chicopee
W2005,42.15729931,-72.40951214,2008.0,8.0,Summer,21.7,7.6,2,0,0,1,23.7,7.1,Chicopee
W2005,42.15729931,-72.40951214,2008.0,8.0,Summer,21.9,7.9,2,0,0,1,23.9,7.4,Chicopee
W1033,42.17771167,-72.37458989,2008.0,8.0,Summer,21.2,8.0,2,0,0,1,23.2,7.5,Chicopee
W1033,42.17771167,-72.37458989,2008.0,8.0,Summer,19.7,8.8,2,0,0,1,21.7,8.3,Chicopee
W1015,42.17314464,-72.34600381,2008.0,8.0,Summer,22.0,8.2,2,0,0,1,24.0,7.699999999999999,Chicopee
W1015,42.17314464,-72.34600381,2008.0,8.0,Summer,20.4,9.2,2,0,0,1,22.4,8.7,Chicopee
W1014,42.19155828,-72.34983401,2008.0,8.0,Summer,22.3,7.9,2,0,0,1,24.3,7.4,Chicopee
W1014,42.19155828,-72.34983401,2008.0,8.0,Summer,21.6,8.6,2,0,0,1,23.6,8.1,Chicopee
W1848,42.45425813,-71.95072628,2008.0,8.0,Summer,18.8,7.8,2,0,0,1,20.8,7.3,Chicopee
W1848,42.45425813,-71.95072628,2008.0,8.0,Summer,19.8,7.9,2,0,0,1,21.8,7.4,Chicopee
W1849,42.43628983,-72.05266962,2008.0,8.0,Summer,19.2,8.2,2,0,0,1,21.2,7.699999999999999,Chicopee
W1849,42.43628983,-72.05266962,2008.0,8.0,Summer,19.0,8.4,2,0,0,1,21.0,7.9,Chicopee
W1877,42.42038826,-72.04817823,2008.0,8.0,Summer,18.0,7.9,1,0,0,0,20.0,7.4,Chicopee
W1877,42.42038826,-72.04817823,2008.0,8.0,Summer,18.6,8.1,1,0,0,0,20.6,7.6,Chicopee
W1850,42.40850857,-72.09668399,2008.0,8.0,Summer,17.8,8.2,2,0,0,1,19.8,7.699999999999999,Chicopee
W1850,42.40850857,-72.09668399,2008.0,8.0,Summer,17.8,8.2,2,0,0,1,19.8,7.699999999999999,Chicopee
W0494,42.39121389,-72.0645552,2008.0,8.0,Summer,20.2,8.2,2,0,0,1,22.2,7.699999999999999,Chicopee
W0494,42.39121389,-72.0645552,2008.0,8.0,Summer,20.9,8.2,2,0,0,1,22.9,7.699999999999999,Chicopee
W1851,42.37234805,-72.16222662,2008.0,8.0,Summer,20.2,8.1,2,0,0,1,22.2,7.6,Chicopee
W1851,42.37234805,-72.16222662,2008.0,8.0,Summer,21.5,8.0,2,0,0,1,23.5,7.5,Chicopee
W2011,42.34355006,-72.15714041,2008.0,8.0,Summer,20.6,7.8,2,0,0,1,22.6,7.3,Chicopee
W2011,42.34355006,-72.15714041,2008.0,8.0,Summer,21.9,8.0,2,0,0,1,23.9,7.5,Chicopee
W1008,42.32097918,-72.17469434,2008.0,8.0,Summer,22.5,8.3,2,0,0,1,24.5,7.800000000000001,Chicopee
W1008,42.32097918,-72.17469434,2008.0,8.0,Summer,18.2,8.2,2,0,0,1,20.2,7.699999999999999,Chicopee
W1866,42.31010851,-72.21195504,2008.0,8.0,Summer,22.8,8.4,2,0,0,1,24.8,7.9,Chicopee
W1866,42.31010851,-72.21195504,2008.0,8.0,Summer,17.6,8.9,2,0,0,1,19.6,8.4,Chicopee
W0492,42.23872578,-72.285755,2008.0,8.0,Summer,23.5,8.8,2,0,0,1,25.5,8.3,Chicopee
W0492,42.23872578,-72.285755,2008.0,8.0,Summer,19.3,8.8,2,0,0,1,21.3,8.3,Chicopee
W1013,42.2107065,-72.34642165,2008.0,8.0,Summer,19.6,8.9,2,0,0,1,21.6,8.4,Chicopee
W1013,42.2107065,-72.34642165,2008.0,8.0,Summer,17.3,9.6,2,0,0,1,19.3,9.1,Chicopee
W1012,42.24326567,-72.33476023,2008.0,8.0,Summer,17.3,10.5,2,0,0,1,19.3,10.0,Chicopee
W1012,42.24326567,-72.33476023,2008.0,8.0,Summer,14.8,9.3,2,0,0,1,16.8,8.8,Chicopee
W0493,42.26797538,-72.33276108,2008.0,8.0,Summer,17.6,9.6,2,0,0,1,19.6,9.1,Chicopee
W0493,42.26797538,-72.33276108,2008.0,8.0,Summer,15.3,10.2,2,0,0,1,17.3,9.7,Chicopee
W1874,42.28281296,-72.39284073,2008.0,8.0,Summer,20.3,8.4,2,0,0,1,22.3,7.9,Chicopee
W1874,42.28281296,-72.39284073,2008.0,8.0,Summer,14.8,9.8,2,0,0,1,16.8,9.3,Chicopee
W1876,42.24999541,-72.0084457,2008.0,8.0,Summer,20.7,7.7,2,0,0,1,22.7,7.2,Chicopee
W1995,42.22870146,-72.14937365,2008.0,8.0,Summer,22.7,0.4,3,1,0,1,24.7,0.0,Chicopee
W1011,42.21007678,-72.24555871,2008.0,8.0,Summer,22.2,8.6,2,0,0,1,24.2,8.1,Chicopee
W1868,42.19324712,-72.26392886,2008.0,8.0,Summer,22.2,8.7,2,0,0,1,24.2,8.2,Chicopee
W1864,42.16171173,-72.26845965,2008.0,8.0,Summer,18.5,9.4,2,0,0,1,20.5,8.9,Chicopee
W1848,42.45425813,-71.95072628,2008.0,8.0,Summer,21.2,7.7,2,0,0,1,23.2,7.2,Chicopee
W1847,42.39041919,-72.08027064,2008.0,8.0,Summer,21.4,7.7,2,0,0,1,23.4,7.2,Chicopee
W1009,42.28485171,-72.21589977,2008.0,8.0,Summer,20.8,8.6,2,0,0,1,22.8,8.1,Chicopee
W1862,42.08471748,-72.31065881,2008.0,8.0,Summer,20.1,8.7,2,0,0,1,22.1,8.2,Chicopee
W1871,42.12431568,-72.30748854,2008.0,8.0,Summer,19.2,8.8,2,0,0,1,21.2,8.3,Chicopee
W1031,42.16060737,-72.51019767,2008.0,8.0,Summer,22.4,7.9,2,0,0,1,24.4,7.4,Chicopee
W0475,42.15037455,-72.60763627,2008.0,8.0,Summer,22.4,8.8,2,0,0,1,24.4,8.3,Chicopee
W1872,42.20455082,-72.31865025,2008.0,8.0,Summer,21.7,8.0,2,0,0,1,23.7,7.5,Chicopee
W1875,42.17981897,-72.36400692,2008.0,8.0,Summer,22.1,8.6,2,0,0,1,24.1,8.1,Chicopee
W1855,42.15339532,-72.26179872,2008.0,8.0,Summer,17.8,9.5,2,0,0,1,19.8,9.0,Chicopee
W2014,42.45975116,-71.9846416,2008.0,8.0,Summer,22.6,8.6,2,0,0,1,24.6,8.1,Chicopee
W2014,42.45975116,-71.9846416,2008.0,8.0,Summer,22.6,8.6,2,0,0,1,24.6,8.1,Chicopee
W2014,42.45975116,-71.9846416,2008.0,8.0,Summer,22.4,8.4,2,0,0,1,24.4,7.9,Chicopee
W2014,42.45975116,-71.9846416,2008.0,8.0,Summer,19.8,9.6,2,0,0,1,21.8,9.1,Chicopee
W2014,42.45975116,-71.9846416,2008.0,8.0,Summer,15.3,11.0,2,0,0,1,17.3,10.5,Chicopee
W2014,42.45975116,-71.9846416,2008.0,8.0,Summer,11.7,10.8,2,0,0,1,13.7,10.3,Chicopee
W2014,42.45975116,-71.9846416,2008.0,8.0,Summer,8.9,9.0,2,0,0,1,10.9,8.5,Chicopee
W2014,42.45975116,-71.9846416,2008.0,8.0,Summer,7.0,3.7,3,1,0,1,9.0,3.2,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,22.1,8.8,1,0,0,0,24.1,8.3,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,21.0,8.1,1,0,0,0,23.0,7.6,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,20.1,7.9,1,0,0,0,22.1,7.4,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,19.4,7.5,1,0,0,0,21.4,7.0,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,18.5,6.1,1,0,0,0,20.5,5.6,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,18.4,5.9,1,0,0,0,20.4,5.4,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,18.3,5.1,1,0,0,0,20.3,4.6,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,18.0,2.4,2,1,0,0,20.0,1.9,Chicopee
W2012,42.17819838,-72.40808521,2008.0,8.0,Summer,17.9,0.9,2,1,0,0,19.9,0.4,Chicopee
W1876,42.24999541,-72.0084457,2008.0,9.0,Fall,18.8,5.6,1,0,0,1,20.8,5.1,Chicopee
W1876,42.24999541,-72.0084457,2008.0,9.0,Fall,18.3,8.3,1,0,0,1,20.3,7.800000000000001,Chicopee
W1036,42.23246451,-72.0163834,2008.0,9.0,Fall,20.3,5.0,1,0,0,1,22.3,4.5,Chicopee
W1036,42.23246451,-72.0163834,2008.0,9.0,Fall,18.0,5.1,1,0,0,1,20.0,4.6,Chicopee
W1873,42.21540546,-72.07824828,2008.0,9.0,Fall,21.1,5.2,1,0,0,1,23.1,4.7,Chicopee
W1873,42.21540546,-72.07824828,2008.0,9.0,Fall,16.4,3.9,2,1,0,1,18.4,3.4,Chicopee
W1991,42.2081965,-72.10431113,2008.0,9.0,Fall,23.7,3.8,2,1,0,1,25.7,3.3,Chicopee
W1991,42.2081965,-72.10431113,2008.0,9.0,Fall,20.6,2.9,2,1,0,1,22.6,2.4,Chicopee
W1994,42.21247249,-72.12297305,2008.0,9.0,Fall,23.0,1.2,2,1,0,1,25.0,0.7,Chicopee
W1994,42.21247249,-72.12297305,2008.0,9.0,Fall,20.5,2.5,2,1,0,1,22.5,2.0,Chicopee
W1867,42.21262531,-72.20365346,2008.0,9.0,Fall,24.0,7.8,1,0,0,1,26.0,7.3,Chicopee
W1867,42.21262531,-72.20365346,2008.0,9.0,Fall,20.0,1.6,2,1,0,1,22.0,1.1,Chicopee
W1991,42.2081965,-72.10431113,2008.0,9.0,Fall,23.7,3.7,2,1,0,1,25.7,3.2,Chicopee
W1992,42.2091169,-72.10996213,2008.0,9.0,Fall,23.2,2.4,2,1,0,1,25.2,1.9,Chicopee
W2013,42.18552906,-72.39405802,2008.0,7.0,Summer,26.3,7.5,1,0,0,0,28.3,7.0,Chicopee
W2013,42.18552906,-72.39405802,2008.0,7.0,Summer,26.1,7.4,1,0,0,0,28.1,6.9,Chicopee
W2013,42.18552906,-72.39405802,2008.0,7.0,Summer,25.2,7.2,1,0,0,0,27.2,6.7,Chicopee
W2013,42.18552906,-72.39405802,2008.0,7.0,Summer,24.4,7.3,1,0,0,0,26.4,6.8,Chicopee
W2013,42.18552906,-72.39405802,2008.0,7.0,Summer,23.6,7.5,1,0,0,0,25.6,7.0,Chicopee
W2013,42.18552906,-72.39405802,2008.0,7.0,Summer,23.0,6.8,1,0,0,0,25.0,6.3,Chicopee
W1876,42.24999541,-72.0084457,2008.0,9.0,Fall,13.0,9.0,1,0,0,1,15.0,8.5,Chicopee
W1995,42.22870146,-72.14937365,2008.0,9.0,Fall,16.9,2.7,2,1,0,1,18.9,2.2,Chicopee
W1011,42.21007678,-72.24555871,2008.0,9.0,Fall,16.3,9.7,1,0,0,1,18.3,9.2,Chicopee
W1868,42.19324712,-72.26392886,2008.0,9.0,Fall,16.4,9.8,1,0,0,1,18.4,9.3,Chicopee
W1864,42.16171173,-72.26845965,2008.0,9.0,Fall,12.0,10.5,1,0,0,1,14.0,10.0,Chicopee
W1848,42.45425813,-71.95072628,2008.0,9.0,Fall,12.1,9.7,1,0,0,1,14.1,9.2,Chicopee
W1847,42.39041919,-72.08027064,2008.0,9.0,Fall,14.1,9.6,1,0,0,1,16.1,9.1,Chicopee
W1862,42.08471748,-72.31065881,2008.0,9.0,Fall,12.0,10.9,1,0,0,1,14.0,10.4,Chicopee
W1871,42.12431568,-72.30748854,2008.0,9.0,Fall,12.0,10.6,1,0,0,1,14.0,10.1,Chicopee
W1031,42.16060737,-72.51019767,2008.0,9.0,Fall,16.6,10.3,1,0,0,1,18.6,9.8,Chicopee
W0475,42.15037455,-72.60763627,2008.0,9.0,Fall,16.4,10.5,1,0,0,1,18.4,10.0,Chicopee
W1872,42.20455082,-72.31865025,2008.0,9.0,Fall,15.1,9.2,1,0,0,1,17.1,8.7,Chicopee
W1875,42.17981897,-72.36400692,2008.0,9.0,Fall,16.1,9.9,1,0,0,1,18.1,9.4,Chicopee
W1855,42.15339532,-72.26179872,2008.0,9.0,Fall,12.0,10.5,1,0,0,1,14.0,10.0,Chicopee
W1992,42.2091169,-72.10996213,2008.0,9.0,Fall,18.4,4.4,2,1,0,1,20.4,3.9000000000000004,Chicopee
W1992,42.2091169,-72.10996213,2008.0,9.0,Fall,18.0,4.3,2,1,0,1,20.0,3.8,Chicopee
W1993,42.21244098,-72.12067309,2008.0,9.0,Fall,18.4,4.0,2,1,0,1,20.4,3.5,Chicopee
W1993,42.21244098,-72.12067309,2008.0,9.0,Fall,17.4,3.7,2,1,0,1,19.4,3.2,Chicopee
W1995,42.22870146,-72.14937365,2008.0,9.0,Fall,18.0,2.5,2,1,0,1,20.0,2.0,Chicopee
W1995,42.22870146,-72.14937365,2008.0,9.0,Fall,17.0,3.1,2,1,0,1,19.0,2.6,Chicopee
W1996,42.23362783,-72.16221694,2008.0,9.0,Fall,18.0,2.7,2,1,0,1,20.0,2.2,Chicopee
W1996,42.23362783,-72.16221694,2008.0,9.0,Fall,16.7,3.4,2,1,0,1,18.7,2.9,Chicopee
W1995,42.22870146,-72.14937365,2008.0,9.0,Fall,20.0,1.6,2,1,0,1,22.0,1.1,Chicopee
W1997,42.23248582,-72.15785881,2008.0,9.0,Fall,20.0,1.8,2,1,0,1,22.0,1.3,Chicopee
W1998,42.23472642,-72.16258295,2008.0,9.0,Fall,20.0,1.8,2,1,0,1,22.0,1.3,Chicopee
W1999,42.2356203,-72.16248331,2008.0,9.0,Fall,21.9,6.5,1,0,0,1,23.9,6.0,Chicopee
W2000,42.23468043,-72.16497539,2008.0,9.0,Fall,20.2,2.1,2,1,0,1,22.2,1.6,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,19.1,8.8,1,0,0,1,21.1,8.3,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,19.1,8.7,1,0,0,1,21.1,8.2,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,18.9,8.5,1,0,0,1,20.9,8.0,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,17.1,8.0,1,0,0,1,19.1,7.5,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,12.8,8.0,1,0,0,1,14.8,7.5,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,9.9,6.6,1,0,0,1,11.9,6.1,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,8.7,4.8,2,1,0,1,10.7,4.3,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,7.4,0.3,2,1,0,1,9.4,0.0,Chicopee
W2014,42.45975116,-71.9846416,2008.0,9.0,Fall,6.7,0.2,2,1,0,1,8.7,0.0,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,19.1,9.0,0,0,0,0,21.1,8.5,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,18.9,8.9,0,0,0,0,20.9,8.4,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,18.8,8.9,0,0,0,0,20.8,8.4,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,18.4,8.9,0,0,0,0,20.4,8.4,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,18.0,8.9,0,0,0,0,20.0,8.4,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,17.3,8.7,0,0,0,0,19.3,8.2,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,17.0,7.9,0,0,0,0,19.0,7.4,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,17.0,7.2,0,0,0,0,19.0,6.7,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,16.9,5.6,0,0,0,0,18.9,5.1,Chicopee
W2012,42.17819838,-72.40808521,2008.0,9.0,Fall,16.9,4.8,1,1,0,0,18.9,4.3,Chicopee
W2020,42.48792791,-72.21647477,2008.0,12.0,Winter,2.9,10.8,1,0,0,1,4.9,10.3,Chicopee
W2021,42.46843526,-72.25884802,2008.0,12.0,Winter,1.9,11.9,1,0,0,1,3.9,11.4,Chicopee
W2022,42.46258282,-72.24561712,2008.0,12.0,Winter,2.2,12.5,1,0,0,1,4.2,12.0,Chicopee
W2023,42.49092717,-72.17095628,2008.0,12.0,Winter,3.2,12.2,1,0,0,1,5.2,11.7,Chicopee
