UNIQUE_ID,Latitude,Longitude,TEMP,DO,flow_flag,risk_score,season,year,month,is_summer,DO_critical,stress_combo
W1979,42.49772931,-71.13348578,17.7,4.9,1,2,Fall,2009.0,9.0,0,1,0
W1964,42.4694106,-71.12510374,17.6,7.8,1,1,Fall,2009.0,9.0,0,0,0
W1965,42.44730903,-71.13871254,17.5,8.1,1,1,Fall,2009.0,9.0,0,0,0
W1977,42.43524414,-71.19406671,15.5,7.8,1,1,Fall,2009.0,9.0,0,0,0
W1966,42.42231417,-71.14952294,17.2,9.4,1,1,Fall,2009.0,9.0,0,0,0
W1969,42.40692802,-71.13399738,19.1,4.4,1,2,Fall,2009.0,9.0,0,1,0
W1973,42.41196479,-71.1005642,20.9,6.0,1,1,Fall,2009.0,9.0,0,0,0
W1975,42.39711852,-71.07943281,21.4,9.5,1,1,Fall,2009.0,9.0,0,0,0
W1967,42.41791119,-71.07329736,20.6,8.8,1,1,Fall,2009.0,9.0,0,0,0
W1978,42.4382644,-71.06956013,19.3,8.7,1,1,Fall,2009.0,9.0,0,0,0
W0551,42.15752806,-71.20894828,10.8,10.2,1,1,Spring,2009.0,5.0,0,0,0
W0544,42.17399161,-71.20853856,14.8,9.1,1,1,Spring,2009.0,5.0,0,0,0
W1933,42.1718706,-71.18594357,14.3,9.0,1,1,Spring,2009.0,5.0,0,0,0
W1948,42.19275388,-71.14906792,12.3,9.3,1,1,Spring,2009.0,5.0,0,0,0
W0568,42.20923111,-71.14595217,13.9,7.7,1,1,Spring,2009.0,5.0,0,0,0
W0566,42.20323377,-71.13501796,12.7,8.8,1,1,Spring,2009.0,5.0,0,0,0
W1945,42.15206107,-71.11240912,13.0,8.0,1,1,Spring,2009.0,5.0,0,0,0
W0559,42.15863426,-71.13993414,15.5,8.2,1,1,Spring,2009.0,5.0,0,0,0
W1963,42.15821391,-71.15549018,14.7,9.9,1,1,Spring,2009.0,5.0,0,0,0
W0557,42.12604018,-71.18526016,12.6,8.5,1,1,Spring,2009.0,5.0,0,0,0
W1949,42.25062143,-71.12953409,19.6,8.6,1,2,Summer,2009.0,6.0,1,0,0
W1934,42.24989528,-71.12456936,17.8,7.1,1,2,Summer,2009.0,6.0,1,0,0
W1935,42.2693424,-71.08658191,19.7,9.2,1,2,Summer,2009.0,6.0,1,0,0
W0573,42.26947952,-71.07281665,19.2,9.1,1,2,Summer,2009.0,6.0,1,0,0
W0579,42.25990378,-71.04753969,13.7,9.0,1,2,Summer,2009.0,6.0,1,0,0
W1943,42.14711935,-71.25588873,16.9,9.1,1,2,Summer,2009.0,6.0,1,0,0
W1952,42.14824516,-71.2533023,19.3,7.5,1,2,Summer,2009.0,6.0,1,0,0
W1938,42.19362053,-71.27966147,15.2,8.7,1,2,Summer,2009.0,6.0,1,0,0
W1937,42.20894589,-71.26694884,13.3,9.0,1,2,Summer,2009.0,6.0,1,0,0
W1942,42.18650673,-71.22345227,13.2,9.6,1,2,Summer,2009.0,6.0,1,0,0
W0551,42.15752806,-71.20894828,10.7,10.5,1,2,Summer,2009.0,6.0,1,0,0
W0544,42.17399161,-71.20853856,16.7,8.8,1,2,Summer,2009.0,6.0,1,0,0
W1933,42.1718706,-71.18594357,17.4,8.6,1,2,Summer,2009.0,6.0,1,0,0
W1948,42.19275388,-71.14906792,15.7,9.2,1,2,Summer,2009.0,6.0,1,0,0
W0568,42.20923111,-71.14595217,18.2,6.6,1,2,Summer,2009.0,6.0,1,0,0
W0566,42.20323377,-71.13501796,12.6,7.8,1,2,Summer,2009.0,6.0,1,0,0
W1945,42.15206107,-71.11240912,12.9,7.5,1,2,Summer,2009.0,6.0,1,0,0
W0559,42.15863426,-71.13993414,17.0,7.9,1,2,Summer,2009.0,6.0,1,0,0
W1963,42.15821391,-71.15549018,16.0,9.7,1,2,Summer,2009.0,6.0,1,0,0
W0557,42.12604018,-71.18526016,14.2,7.1,1,2,Summer,2009.0,6.0,1,0,0
W1949,42.25062143,-71.12953409,19.9,7.9,1,2,Summer,2009.0,6.0,1,0,0
W1934,42.24989528,-71.12456936,18.3,6.5,1,2,Summer,2009.0,6.0,1,0,0
W1935,42.2693424,-71.08658191,19.3,9.5,1,2,Summer,2009.0,6.0,1,0,0
W0573,42.26947952,-71.07281665,18.5,9.4,1,2,Summer,2009.0,6.0,1,0,0
W0579,42.25990378,-71.04753969,13.5,9.3,1,2,Summer,2009.0,6.0,1,0,0
W1943,42.14711935,-71.25588873,16.8,8.5,1,2,Summer,2009.0,6.0,1,0,0
W1952,42.14824516,-71.2533023,20.0,7.0,1,2,Summer,2009.0,6.0,1,0,0
W1938,42.19362053,-71.27966147,14.7,8.6,1,2,Summer,2009.0,6.0,1,0,0
W1937,42.20894589,-71.26694884,13.1,9.0,1,2,Summer,2009.0,6.0,1,0,0
W1942,42.18650673,-71.22345227,14.0,9.5,1,2,Summer,2009.0,6.0,1,0,0
W2097,42.19218292,-71.09296807,24.1,7.9,0,1,Summer,2009.0,7.0,1,0,0
W2096,42.17046703,-71.1262172,23.9,8.7,0,1,Summer,2009.0,7.0,1,0,0
W0551,42.15752806,-71.20894828,15.2,9.5,1,2,Summer,2009.0,8.0,1,0,0
W0544,42.17399161,-71.20853856,21.8,8.1,1,2,Summer,2009.0,8.0,1,0,0
W1933,42.1718706,-71.18594357,22.2,8.0,1,2,Summer,2009.0,8.0,1,0,0
W1948,42.19275388,-71.14906792,19.1,8.6,1,2,Summer,2009.0,8.0,1,0,0
W0568,42.20923111,-71.14595217,22.6,6.0,1,2,Summer,2009.0,8.0,1,0,0
W0566,42.20323377,-71.13501796,20.1,8.4,1,2,Summer,2009.0,8.0,1,0,0
W1945,42.15206107,-71.11240912,20.8,4.2,1,3,Summer,2009.0,8.0,1,1,0
W0559,42.15863426,-71.13993414,25.2,6.4,1,2,Summer,2009.0,8.0,1,0,0
W1963,42.15821391,-71.15549018,24.4,8.4,1,2,Summer,2009.0,8.0,1,0,0
W0557,42.12604018,-71.18526016,21.5,5.9,1,2,Summer,2009.0,8.0,1,0,0
W1949,42.25062143,-71.12953409,23.5,6.0,1,2,Summer,2009.0,8.0,1,0,0
W1943,42.14711935,-71.25588873,21.2,8.5,1,2,Summer,2009.0,8.0,1,0,0
W1952,42.14824516,-71.2533023,24.2,7.9,1,2,Summer,2009.0,8.0,1,0,0
W1938,42.19362053,-71.27966147,18.8,7.7,1,2,Summer,2009.0,8.0,1,0,0
W1937,42.20894589,-71.26694884,17.3,8.3,1,2,Summer,2009.0,8.0,1,0,0
W1942,42.18650673,-71.22345227,18.9,8.8,1,2,Summer,2009.0,8.0,1,0,0
W0551,42.15752806,-71.20894828,15.7,9.1,1,2,Summer,2009.0,8.0,1,0,0
W0544,42.17399161,-71.20853856,21.4,7.9,1,2,Summer,2009.0,8.0,1,0,0
W1933,42.1718706,-71.18594357,21.3,8.0,1,2,Summer,2009.0,8.0,1,0,0
W1948,42.19275388,-71.14906792,19.6,8.3,1,2,Summer,2009.0,8.0,1,0,0
W0568,42.20923111,-71.14595217,21.1,6.7,1,2,Summer,2009.0,8.0,1,0,0
W0566,42.20323377,-71.13501796,18.2,7.1,1,2,Summer,2009.0,8.0,1,0,0
W1945,42.15206107,-71.11240912,19.2,5.0,1,2,Summer,2009.0,8.0,1,0,0
W0559,42.15863426,-71.13993414,23.2,6.6,1,2,Summer,2009.0,8.0,1,0,0
W1963,42.15821391,-71.15549018,21.9,8.6,1,2,Summer,2009.0,8.0,1,0,0
W0557,42.12604018,-71.18526016,19.1,5.4,1,2,Summer,2009.0,8.0,1,0,0
W1949,42.25062143,-71.12953409,24.6,5.5,1,2,Summer,2009.0,8.0,1,0,0
W1934,42.24989528,-71.12456936,23.5,5.6,1,2,Summer,2009.0,8.0,1,0,0
W1935,42.2693424,-71.08658191,23.3,7.8,1,2,Summer,2009.0,8.0,1,0,0
W0573,42.26947952,-71.07281665,20.5,8.7,1,2,Summer,2009.0,8.0,1,0,0
W0579,42.25990378,-71.04753969,15.8,8.5,1,2,Summer,2009.0,8.0,1,0,0
W1943,42.14711935,-71.25588873,22.8,7.5,1,2,Summer,2009.0,8.0,1,0,0
W1952,42.14824516,-71.2533023,24.5,5.6,1,2,Summer,2009.0,8.0,1,0,0
W1938,42.19362053,-71.27966147,19.0,7.3,1,2,Summer,2009.0,8.0,1,0,0
W1937,42.20894589,-71.26694884,16.0,8.3,1,2,Summer,2009.0,8.0,1,0,0
W1942,42.18650673,-71.22345227,18.2,8.6,1,2,Summer,2009.0,8.0,1,0,0
W2097,42.19218292,-71.09296807,28.6,8.0,1,2,Summer,2009.0,8.0,1,0,0
W2097,42.19218292,-71.09296807,28.0,8.0,1,2,Summer,2009.0,8.0,1,0,0
W2097,42.19218292,-71.09296807,25.2,4.2,1,4,Summer,2009.0,8.0,1,1,1
W2096,42.17046703,-71.1262172,30.2,7.7,1,2,Summer,2009.0,8.0,1,0,0
W2096,42.17046703,-71.1262172,28.7,7.2,1,2,Summer,2009.0,8.0,1,0,0
W2096,42.17046703,-71.1262172,27.2,5.1,1,2,Summer,2009.0,8.0,1,0,0
W0551,42.15752806,-71.20894828,12.5,10.0,1,1,Fall,2009.0,9.0,0,0,0
W0544,42.17399161,-71.20853856,17.2,8.6,1,1,Fall,2009.0,9.0,0,0,0
W1933,42.1718706,-71.18594357,17.2,8.7,1,1,Fall,2009.0,9.0,0,0,0
W1948,42.19275388,-71.14906792,15.6,9.3,1,1,Fall,2009.0,9.0,0,0,0
W0568,42.20923111,-71.14595217,16.8,7.9,1,1,Fall,2009.0,9.0,0,0,0
W0566,42.20323377,-71.13501796,14.2,7.8,1,1,Fall,2009.0,9.0,0,0,0
W1945,42.15206107,-71.11240912,14.3,6.6,1,1,Fall,2009.0,9.0,0,0,0
W0559,42.15863426,-71.13993414,17.4,8.1,1,1,Fall,2009.0,9.0,0,0,0
W1963,42.15821391,-71.15549018,17.2,9.3,1,1,Fall,2009.0,9.0,0,0,0
W0557,42.12604018,-71.18526016,14.6,6.1,1,1,Fall,2009.0,9.0,0,0,0
W1949,42.25062143,-71.12953409,19.9,8.4,1,1,Fall,2009.0,9.0,0,0,0
W1934,42.24989528,-71.12456936,19.0,7.2,1,1,Fall,2009.0,9.0,0,0,0
W1935,42.2693424,-71.08658191,19.3,9.0,1,1,Fall,2009.0,9.0,0,0,0
W0573,42.26947952,-71.07281665,19.1,9.1,1,1,Fall,2009.0,9.0,0,0,0
W0579,42.25990378,-71.04753969,16.7,8.4,1,1,Fall,2009.0,9.0,0,0,0
W1943,42.14711935,-71.25588873,18.3,8.8,1,1,Fall,2009.0,9.0,0,0,0
W1952,42.14824516,-71.2533023,20.3,9.0,1,1,Fall,2009.0,9.0,0,0,0
W1938,42.19362053,-71.27966147,16.9,8.3,1,1,Fall,2009.0,9.0,0,0,0
W1937,42.20894589,-71.26694884,15.2,8.3,1,1,Fall,2009.0,9.0,0,0,0
W1942,42.18650673,-71.22345227,16.5,9.0,1,1,Fall,2009.0,9.0,0,0,0
W0551,42.15752806,-71.20894828,14.2,9.5,1,1,Fall,2009.0,9.0,0,0,0
W0544,42.17399161,-71.20853856,17.8,8.7,1,1,Fall,2009.0,9.0,0,0,0
W1933,42.1718706,-71.18594357,18.4,8.6,1,1,Fall,2009.0,9.0,0,0,0
W1948,42.19275388,-71.14906792,17.3,8.6,1,1,Fall,2009.0,9.0,0,0,0
W0568,42.20923111,-71.14595217,18.7,7.0,1,1,Fall,2009.0,9.0,0,0,0
W0566,42.20323377,-71.13501796,15.5,6.2,1,1,Fall,2009.0,9.0,0,0,0
W1945,42.15206107,-71.11240912,16.1,4.6,1,2,Fall,2009.0,9.0,0,1,0
W0559,42.15863426,-71.13993414,17.7,8.0,1,1,Fall,2009.0,9.0,0,0,0
W1963,42.15821391,-71.15549018,18.4,9.2,1,1,Fall,2009.0,9.0,0,0,0
W0557,42.12604018,-71.18526016,16.4,4.7,1,2,Fall,2009.0,9.0,0,1,0
W1949,42.25062143,-71.12953409,20.1,7.7,1,1,Fall,2009.0,9.0,0,0,0
W1934,42.24989528,-71.12456936,18.4,7.2,1,1,Fall,2009.0,9.0,0,0,0
W1935,42.2693424,-71.08658191,18.8,9.1,1,1,Fall,2009.0,9.0,0,0,0
W0573,42.26947952,-71.07281665,17.3,9.8,1,1,Fall,2009.0,9.0,0,0,0
W0579,42.25990378,-71.04753969,15.5,8.8,1,1,Fall,2009.0,9.0,0,0,0
W1943,42.14711935,-71.25588873,17.9,8.8,1,1,Fall,2009.0,9.0,0,0,0
W1952,42.14824516,-71.2533023,19.0,7.1,1,1,Fall,2009.0,9.0,0,0,0
W1938,42.19362053,-71.27966147,15.5,8.5,1,1,Fall,2009.0,9.0,0,0,0
W1937,42.20894589,-71.26694884,13.0,9.2,1,1,Fall,2009.0,9.0,0,0,0
W1942,42.18650673,-71.22345227,15.1,9.4,1,1,Fall,2009.0,9.0,0,0,0
W1943,42.14711935,-71.25588873,17.7,8.5,1,1,Fall,2009.0,9.0,0,0,0
W0566,42.20323377,-71.13501796,14.9,7.1,1,1,Fall,2009.0,9.0,0,0,0
W0568,42.20923111,-71.14595217,18.4,7.1,1,1,Fall,2009.0,9.0,0,0,0
W0579,42.25990378,-71.04753969,15.1,8.8,1,1,Fall,2009.0,9.0,0,0,0
W1943,42.14711935,-71.25588873,15.6,9.0,1,1,Fall,2009.0,9.0,0,0,0
W0566,42.20323377,-71.13501796,14.9,7.1,1,1,Fall,2009.0,9.0,0,0,0
W0568,42.20923111,-71.14595217,16.2,7.2,1,1,Fall,2009.0,9.0,0,0,0
W0579,42.25990378,-71.04753969,16.0,8.4,1,1,Fall,2009.0,9.0,0,0,0
W2028,42.25166716,-70.99715572,13.2,9.6,1,1,Spring,2009.0,5.0,0,0,0
W2029,42.2476106,-70.99772491,13.3,9.7,1,1,Spring,2009.0,5.0,0,0,0
W2047,42.19324533,-70.95931587,12.0,9.9,1,1,Spring,2009.0,5.0,0,0,0
W2048,42.1879042,-70.96226663,12.1,8.9,1,1,Spring,2009.0,5.0,0,0,0
W2032,42.21687046,-70.92243616,15.1,8.5,1,1,Spring,2009.0,5.0,0,0,0
W2044,42.17808643,-70.93462278,11.6,8.3,1,1,Spring,2009.0,5.0,0,0,0
W2039,42.20298433,-70.90145862,11.9,9.3,1,1,Spring,2009.0,5.0,0,0,0
W2046,42.19258744,-70.94329349,11.6,10.1,1,1,Spring,2009.0,5.0,0,0,0
W2042,42.2148309,-70.8848605,14.6,9.4,1,1,Spring,2009.0,5.0,0,0,0
W2026,42.24766145,-71.02831587,15.0,8.6,1,2,Summer,2009.0,6.0,1,0,0
W2027,42.2571088,-71.01100793,13.8,9.2,1,2,Summer,2009.0,6.0,1,0,0
W2030,42.2205799,-70.98050122,18.0,9.3,1,2,Summer,2009.0,6.0,1,0,0
W2031,42.22005427,-70.9991699,18.4,7.6,1,2,Summer,2009.0,6.0,1,0,0
W2032,42.21687046,-70.92243616,18.1,8.4,1,2,Summer,2009.0,6.0,1,0,0
W2033,42.24257493,-70.85905507,17.3,7.3,1,2,Summer,2009.0,6.0,1,0,0
W2034,42.23458558,-70.87225116,17.5,6.9,1,2,Summer,2009.0,6.0,1,0,0
W2043,42.16285655,-70.92249054,14.1,6.1,1,2,Summer,2009.0,6.0,1,0,0
W2045,42.18261181,-70.93539631,15.2,8.4,1,2,Summer,2009.0,6.0,1,0,0
W2050,42.15128287,-71.04045468,14.2,8.6,1,2,Summer,2009.0,6.0,1,0,0
W2037,42.19140109,-70.86520493,17.4,2.8,1,3,Summer,2009.0,6.0,1,1,0
W2049,42.18379489,-71.01129661,18.0,8.8,1,2,Summer,2009.0,6.0,1,0,0
W2051,42.15538255,-71.02653441,19.2,5.5,1,2,Summer,2009.0,6.0,1,0,0
W2026,42.24766145,-71.02831587,15.5,8.8,1,2,Summer,2009.0,6.0,1,0,0
W2027,42.2571088,-71.01100793,13.2,9.0,1,2,Summer,2009.0,6.0,1,0,0
W2030,42.2205799,-70.98050122,18.6,9.1,1,2,Summer,2009.0,6.0,1,0,0
W2031,42.22005427,-70.9991699,18.8,6.6,1,2,Summer,2009.0,6.0,1,0,0
W2032,42.21687046,-70.92243616,17.3,8.9,1,2,Summer,2009.0,6.0,1,0,0
W2033,42.24257493,-70.85905507,15.4,7.8,1,2,Summer,2009.0,6.0,1,0,0
W2034,42.23458558,-70.87225116,15.8,7.2,1,2,Summer,2009.0,6.0,1,0,0
W2043,42.16285655,-70.92249054,13.3,6.4,1,2,Summer,2009.0,6.0,1,0,0
W2045,42.18261181,-70.93539631,13.9,8.7,1,2,Summer,2009.0,6.0,1,0,0
W2050,42.15128287,-71.04045468,13.4,8.9,1,2,Summer,2009.0,6.0,1,0,0
W2037,42.19140109,-70.86520493,14.7,3.7,1,3,Summer,2009.0,6.0,1,1,0
W2049,42.18379489,-71.01129661,15.3,8.9,1,2,Summer,2009.0,6.0,1,0,0
W2051,42.15538255,-71.02653441,15.3,6.4,1,2,Summer,2009.0,6.0,1,0,0
W2089,42.15313759,-71.02682978,19.6,8.5,1,2,Summer,2009.0,6.0,1,0,0
W2029,42.2476106,-70.99772491,15.5,9.2,1,2,Summer,2009.0,6.0,1,0,0
W2047,42.19324533,-70.95931587,15.2,8.6,1,2,Summer,2009.0,6.0,1,0,0
W2048,42.1879042,-70.96226663,15.3,7.6,1,2,Summer,2009.0,6.0,1,0,0
W2032,42.21687046,-70.92243616,18.6,8.5,1,2,Summer,2009.0,6.0,1,0,0
W2042,42.2148309,-70.8848605,19.2,7.0,1,2,Summer,2009.0,6.0,1,0,0
W2039,42.20298433,-70.90145862,14.2,8.3,1,2,Summer,2009.0,6.0,1,0,0
W2044,42.17808643,-70.93462278,14.9,6.6,1,2,Summer,2009.0,6.0,1,0,0
W2046,42.19258744,-70.94329349,14.9,8.4,1,2,Summer,2009.0,6.0,1,0,0
W2028,42.25166716,-70.99715572,15.5,9.2,1,2,Summer,2009.0,6.0,1,0,0
W2026,42.24766145,-71.02831587,16.5,9.0,1,2,Summer,2009.0,7.0,1,0,0
W2027,42.2571088,-71.01100793,15.6,9.3,1,2,Summer,2009.0,7.0,1,0,0
W2030,42.2205799,-70.98050122,17.7,9.1,1,2,Summer,2009.0,7.0,1,0,0
W2031,42.22005427,-70.9991699,17.9,8.1,1,2,Summer,2009.0,7.0,1,0,0
W2032,42.21687046,-70.92243616,19.3,9.1,0,1,Summer,2009.0,7.0,1,0,0
W2033,42.24257493,-70.85905507,16.7,7.5,1,2,Summer,2009.0,7.0,1,0,0
W2034,42.23458558,-70.87225116,17.1,7.2,1,2,Summer,2009.0,7.0,1,0,0
W2043,42.16285655,-70.92249054,14.5,7.0,1,2,Summer,2009.0,7.0,1,0,0
W2045,42.18261181,-70.93539631,15.6,8.0,1,2,Summer,2009.0,7.0,1,0,0
W2050,42.15128287,-71.04045468,15.7,8.2,1,2,Summer,2009.0,7.0,1,0,0
W2037,42.19140109,-70.86520493,18.1,2.6,1,3,Summer,2009.0,7.0,1,1,0
W2049,42.18379489,-71.01129661,19.7,8.4,1,2,Summer,2009.0,7.0,1,0,0
W2051,42.15538255,-71.02653441,21.0,8.1,1,2,Summer,2009.0,7.0,1,0,0
W2026,42.24766145,-71.02831587,17.0,8.7,1,2,Summer,2009.0,7.0,1,0,0
W2027,42.2571088,-71.01100793,15.6,9.2,1,2,Summer,2009.0,7.0,1,0,0
W2030,42.2205799,-70.98050122,19.8,8.6,1,2,Summer,2009.0,7.0,1,0,0
W2031,42.22005427,-70.9991699,20.2,7.9,1,2,Summer,2009.0,7.0,1,0,0
W2032,42.21687046,-70.92243616,21.8,8.5,0,1,Summer,2009.0,7.0,1,0,0
W2033,42.24257493,-70.85905507,18.6,7.1,1,2,Summer,2009.0,7.0,1,0,0
W2034,42.23458558,-70.87225116,18.9,6.8,1,2,Summer,2009.0,7.0,1,0,0
W2043,42.16285655,-70.92249054,16.1,6.6,1,2,Summer,2009.0,7.0,1,0,0
W2045,42.18261181,-70.93539631,17.2,7.7,1,2,Summer,2009.0,7.0,1,0,0
W2050,42.15128287,-71.04045468,17.2,7.9,1,2,Summer,2009.0,7.0,1,0,0
W2037,42.19140109,-70.86520493,17.4,2.3,1,3,Summer,2009.0,7.0,1,1,0
W2049,42.18379489,-71.01129661,20.5,8.4,1,2,Summer,2009.0,7.0,1,0,0
W2051,42.15538255,-71.02653441,19.4,7.1,1,2,Summer,2009.0,7.0,1,0,0
W2028,42.25166716,-70.99715572,18.0,8.9,1,2,Summer,2009.0,7.0,1,0,0
W2029,42.2476106,-70.99772491,17.8,8.8,1,2,Summer,2009.0,7.0,1,0,0
W2047,42.19324533,-70.95931587,16.8,9.2,1,2,Summer,2009.0,7.0,1,0,0
W2048,42.1879042,-70.96226663,16.8,6.4,1,2,Summer,2009.0,7.0,1,0,0
W2032,42.21687046,-70.92243616,21.5,8.6,1,2,Summer,2009.0,7.0,1,0,0
W2042,42.2148309,-70.8848605,20.5,7.7,1,2,Summer,2009.0,7.0,1,0,0
W2039,42.20298433,-70.90145862,16.7,7.7,1,2,Summer,2009.0,7.0,1,0,0
W2044,42.17808643,-70.93462278,18.0,6.6,1,2,Summer,2009.0,7.0,1,0,0
W2046,42.19258744,-70.94329349,16.7,8.8,1,2,Summer,2009.0,7.0,1,0,0
W2089,42.15313759,-71.02682978,22.4,8.7,1,2,Summer,2009.0,7.0,1,0,0
W2089,42.15313759,-71.02682978,21.1,9.6,1,2,Summer,2009.0,7.0,1,0,0
W2026,42.24766145,-71.02831587,18.3,8.4,1,2,Summer,2009.0,8.0,1,0,0
W2027,42.2571088,-71.01100793,16.4,9.2,1,2,Summer,2009.0,8.0,1,0,0
W2030,42.2205799,-70.98050122,19.8,8.8,1,2,Summer,2009.0,8.0,1,0,0
W2031,42.22005427,-70.9991699,19.8,6.9,1,2,Summer,2009.0,8.0,1,0,0
W2032,42.21687046,-70.92243616,21.2,8.4,1,2,Summer,2009.0,8.0,1,0,0
W2033,42.24257493,-70.85905507,19.3,7.5,1,2,Summer,2009.0,8.0,1,0,0
W2034,42.23458558,-70.87225116,19.6,7.2,1,2,Summer,2009.0,8.0,1,0,0
W2043,42.16285655,-70.92249054,17.7,5.2,1,2,Summer,2009.0,8.0,1,0,0
W2045,42.18261181,-70.93539631,18.7,7.5,1,2,Summer,2009.0,8.0,1,0,0
W2050,42.15128287,-71.04045468,17.8,8.1,1,2,Summer,2009.0,8.0,1,0,0
W2037,42.19140109,-70.86520493,22.0,0.7,1,3,Summer,2009.0,8.0,1,1,0
W2049,42.18379489,-71.01129661,21.8,8.4,1,2,Summer,2009.0,8.0,1,0,0
W2051,42.15538255,-71.02653441,22.6,4.2,1,3,Summer,2009.0,8.0,1,1,0
W2026,42.24766145,-71.02831587,20.7,8.0,1,2,Summer,2009.0,8.0,1,0,0
W2027,42.2571088,-71.01100793,17.5,9.2,1,2,Summer,2009.0,8.0,1,0,0
W2030,42.2205799,-70.98050122,23.8,8.2,1,2,Summer,2009.0,8.0,1,0,0
W2031,42.22005427,-70.9991699,23.8,5.8,1,2,Summer,2009.0,8.0,1,0,0
W2032,42.21687046,-70.92243616,23.9,5.6,1,2,Summer,2009.0,8.0,1,0,0
W2033,42.24257493,-70.85905507,24.0,6.7,1,2,Summer,2009.0,8.0,1,0,0
W2034,42.23458558,-70.87225116,24.4,6.0,1,2,Summer,2009.0,8.0,1,0,0
W2043,42.16285655,-70.92249054,21.1,3.3,1,3,Summer,2009.0,8.0,1,1,0
W2045,42.18261181,-70.93539631,23.0,7.0,1,2,Summer,2009.0,8.0,1,0,0
W2050,42.15128287,-71.04045468,22.2,7.4,1,2,Summer,2009.0,8.0,1,0,0
W2037,42.19140109,-70.86520493,23.6,0.8,1,3,Summer,2009.0,8.0,1,1,0
W2049,42.18379489,-71.01129661,23.8,8.0,1,2,Summer,2009.0,8.0,1,0,0
W2051,42.15538255,-71.02653441,24.3,4.6,1,3,Summer,2009.0,8.0,1,1,0
W2037,42.19140109,-70.86520493,18.0,2.2,1,3,Summer,2009.0,8.0,1,1,0
W2028,42.25166716,-70.99715572,21.8,5.6,1,2,Summer,2009.0,8.0,1,0,0
W2029,42.2476106,-70.99772491,20.8,8.6,1,2,Summer,2009.0,8.0,1,0,0
W2047,42.19324533,-70.95931587,22.6,7.6,1,2,Summer,2009.0,8.0,1,0,0
W2048,42.1879042,-70.96226663,23.2,6.6,1,2,Summer,2009.0,8.0,1,0,0
W2032,42.21687046,-70.92243616,23.5,4.2,1,3,Summer,2009.0,8.0,1,1,0
W2042,42.2148309,-70.8848605,26.0,6.3,1,2,Summer,2009.0,8.0,1,0,0
W2039,42.20298433,-70.90145862,21.0,6.8,1,2,Summer,2009.0,8.0,1,0,0
W2044,42.17808643,-70.93462278,24.0,4.8,1,3,Summer,2009.0,8.0,1,1,0
W2035,42.21145341,-70.85925545,17.5,8.6,1,2,Summer,2009.0,8.0,1,0,0
W2089,42.15313759,-71.02682978,22.6,4.2,1,3,Summer,2009.0,8.0,1,1,0
W2036,42.20505661,-70.86325958,17.4,8.6,1,2,Summer,2009.0,8.0,1,0,0
W2026,42.24766145,-71.02831587,15.2,9.0,1,1,Fall,2009.0,9.0,0,0,0
W2027,42.2571088,-71.01100793,15.0,9.3,1,1,Fall,2009.0,9.0,0,0,0
W2050,42.15128287,-71.04045468,13.7,8.8,1,1,Fall,2009.0,9.0,0,0,0
W2026,42.24766145,-71.02831587,15.1,9.1,1,1,Fall,2009.0,9.0,0,0,0
W2027,42.2571088,-71.01100793,14.7,9.7,1,1,Fall,2009.0,9.0,0,0,0
W2050,42.15128287,-71.04045468,13.6,9.2,1,1,Fall,2009.0,9.0,0,0,0
W2028,42.25166716,-70.99715572,16.4,9.4,1,1,Fall,2009.0,9.0,0,0,0
W2029,42.2476106,-70.99772491,16.4,9.6,1,1,Fall,2009.0,9.0,0,0,0
W2047,42.19324533,-70.95931587,15.7,9.4,1,1,Fall,2009.0,9.0,0,0,0
W2048,42.1879042,-70.96226663,15.6,8.3,1,1,Fall,2009.0,9.0,0,0,0
W2050,42.15128287,-71.04045468,15.6,8.8,1,1,Fall,2009.0,9.0,0,0,0
W2032,42.21687046,-70.92243616,17.6,9.2,1,1,Fall,2009.0,9.0,0,0,0
W2033,42.24257493,-70.85905507,15.4,8.3,1,1,Fall,2009.0,9.0,0,0,0
W2035,42.21145341,-70.85925545,14.5,8.9,1,1,Fall,2009.0,9.0,0,0,0
W2042,42.2148309,-70.8848605,17.1,8.6,1,1,Fall,2009.0,9.0,0,0,0
W2039,42.20298433,-70.90145862,14.8,8.3,1,1,Fall,2009.0,9.0,0,0,0
W2044,42.17808643,-70.93462278,15.9,7.3,1,1,Fall,2009.0,9.0,0,0,0
W2046,42.19258744,-70.94329349,15.2,9.1,1,1,Fall,2009.0,9.0,0,0,0
W2051,42.15538255,-71.02653441,14.7,6.3,1,1,Fall,2009.0,9.0,0,0,0
W2089,42.15313759,-71.02682978,14.5,6.9,1,1,Fall,2009.0,9.0,0,0,0
W1915,41.95939363,-70.02997037,17.0,8.4,1,2,Summer,2009.0,6.0,1,0,0
W1916,41.95351921,-70.05717621,15.3,7.1,1,2,Summer,2009.0,6.0,1,0,0
W1920,41.69515999,-70.11531913,18.5,8.6,1,2,Summer,2009.0,6.0,1,0,0
W1922,41.74677676,-70.14352171,19.5,7.4,1,2,Summer,2009.0,6.0,1,0,0
W1924,41.70487343,-70.22372741,15.4,6.8,1,2,Summer,2009.0,6.0,1,0,0
W1912,41.62787592,-70.45079252,16.5,7.6,1,2,Summer,2009.0,6.0,1,0,0
W1911,41.62155057,-70.48044452,15.2,8.6,1,2,Summer,2009.0,6.0,1,0,0
W1910,41.61775265,-70.50057773,16.7,8.4,1,2,Summer,2009.0,6.0,1,0,0
