SITE_ID,LATITUDE,LONGITUDE,watershed,year_start,year_end,total_samples,avg_TEMP,avg_DO,avg_risk_score,avg_TEMP_plus2,avg_DO_plus2,DO_critical_baseline,DO_critical_scenario,new_critical_events,DO_critical_percent,percent_increase_critical
W1086,42.02849624,-70.82611145,Taunton,2015.0,2015.0,27,20.26666666666667,7.92962962962963,1.0,22.26666666666667,7.42962962962963,2,2,0,7.4074074074074066,0.0
W1087,42.46963022,-71.15765018,Mystic,2005.0,2019.0,38,18.31578947368421,7.713157894736843,1.5789473684210527,20.31578947368421,7.213157894736843,8,10,2,21.052631578947366,25.0
W1090,42.30447696,-71.36772536,Concord (SuAsCo),2005.0,2005.0,5,20.98,6.0600000000000005,1.2,22.98,5.5600000000000005,1,2,1,20.0,100.0
W1092,41.90533067,-70.55598017,South Coastal,2018.0,2018.0,24,21.991666666666664,6.870833333333334,1.875,23.991666666666664,6.370833333333334,4,5,1,16.666666666666664,25.0
W1093,42.05376314,-70.82255737,South Coastal,2018.0,2018.0,10,24.11,7.69,2.1,26.110000000000003,7.19,1,1,0,10.0,0.0
W1098,42.22630117,-73.36572655,Housatonic,2007.0,2007.0,8,18.7875,8.95,1.75,20.7875,8.45,0,0,0,0.0,
W1099,42.1439533,-73.35976951,Housatonic,2007.0,2007.0,7,20.214285714285715,8.514285714285714,1.7142857142857142,22.214285714285715,8.014285714285714,0,0,0,0.0,
W1100,42.23176916,-73.35486942,Housatonic,2007.0,2007.0,5,19.36,9.940000000000001,1.4,21.36,9.440000000000001,0,0,0,0.0,
W1101,42.27559351,-73.35974157,Housatonic,2007.0,2007.0,8,20.3,8.825,1.75,22.3,8.325,0,0,0,0.0,
W1103,42.3447034,-73.24553172,Housatonic,2007.0,2007.0,5,18.46,8.879999999999999,1.6,20.46,8.379999999999999,0,0,0,0.0,
W1104,42.39403803,-73.24040084,Housatonic,2007.0,2007.0,8,18.8875,7.1125,1.75,20.8875,6.6125,0,0,0,0.0,
W1105,42.42992197,-73.23875622,Housatonic,2007.0,2007.0,8,19.525,7.699999999999999,1.75,21.525,7.2,0,0,0,0.0,
W1107,42.43543023,-73.2495137,Housatonic,2007.0,2007.0,6,19.983333333333334,8.383333333333333,1.6666666666666667,21.983333333333334,7.883333333333333,0,0,0,0.0,
W1110,42.29472214,-73.2389525,Housatonic,2007.0,2007.0,5,15.219999999999999,9.92,1.6,17.22,9.42,0,0,0,0.0,
W1112,42.17937551,-73.37925653,Housatonic,2007.0,2007.0,5,14.24,9.4,1.6,16.240000000000002,8.9,0,0,0,0.0,
W1113,42.11411457,-73.35102043,Housatonic,2007.0,2007.0,8,20.6125,6.8625,1.75,22.6125,6.3625,0,0,0,0.0,
W1115,42.27042046,-73.25110436,Housatonic,2007.0,2007.0,8,18.125,6.925,1.75,20.125,6.425,0,0,0,0.0,
W1118,42.56297435,-73.1513593,Hoosic,2007.0,2007.0,9,14.355555555555554,10.033333333333333,1.2222222222222223,16.355555555555554,9.533333333333333,0,0,0,0.0,
W1119,42.56453119,-73.17364871,Hoosic,2007.0,2007.0,7,13.928571428571429,9.9,1.4285714285714286,15.928571428571429,9.4,0,0,0,0.0,
W1122,42.61555021,-73.10401557,Hoosic,2007.0,2007.0,9,14.722222222222221,9.911111111111111,1.4444444444444444,16.72222222222222,9.411111111111111,0,0,0,0.0,
W1123,42.70282919,-73.09265888,Hoosic,2007.0,2007.0,1,6.2,12.0,1.0,8.2,11.5,0,0,0,0.0,
W1124,42.73458234,-73.070872,Hoosic,2007.0,2007.0,8,17.3875,9.55,1.375,19.3875,9.05,0,0,0,0.0,
W1125,42.70247111,-73.17415789,Hoosic,2007.0,2007.0,6,17.533333333333335,9.516666666666667,1.3333333333333333,19.533333333333335,9.016666666666667,0,0,0,0.0,
W1127,42.72935227,-73.20907615,Hoosic,2007.0,2007.0,9,17.166666666666668,10.288888888888888,1.4444444444444444,19.166666666666668,9.788888888888888,0,0,0,0.0,
W1128,42.67641159,-73.23043812,Hoosic,2007.0,2007.0,9,18.5,10.022222222222222,1.4444444444444444,20.5,9.522222222222222,0,0,0,0.0,
W1129,42.62919087,-73.22485795,Hoosic,2007.0,2007.0,9,15.011111111111111,9.622222222222222,1.4444444444444444,17.01111111111111,9.122222222222222,0,0,0,0.0,
W1130,42.70927484,-73.19643748,Hoosic,2007.0,2007.0,9,16.77777777777778,9.755555555555555,1.4444444444444444,18.77777777777778,9.255555555555555,0,0,0,0.0,
W1135,42.11943443,-71.45344443,Charles,2007.0,2007.0,9,19.933333333333334,7.633333333333334,1.6666666666666667,21.933333333333334,7.133333333333334,0,0,0,0.0,
W1136,42.13828143,-71.35867289,Charles,2007.0,2007.0,10,20.57,7.35,1.7,22.57,6.85,1,1,0,10.0,0.0
W1137,42.21006156,-71.35172497,Charles,2007.0,2007.0,9,21.61111111111111,8.033333333333333,1.5555555555555556,23.61111111111111,7.533333333333333,0,0,0,0.0,
W1138,42.26439957,-71.32538186,Charles,2007.0,2007.0,9,21.744444444444444,6.055555555555555,1.7777777777777777,23.744444444444444,5.555555555555555,2,2,0,22.22222222222222,0.0
W1139,42.32584268,-71.25439259,Charles,2007.0,2007.0,9,21.644444444444446,7.955555555555555,1.6666666666666667,23.644444444444446,7.455555555555555,1,1,0,11.11111111111111,0.0
W1141,42.25781415,-71.26256067,Charles,2007.0,2007.0,10,21.81,8.07,1.6,23.81,7.57,0,0,0,0.0,
W1142,42.09620732,-71.47958751,Charles,2007.0,2007.0,9,16.455555555555556,7.2333333333333325,1.6666666666666667,18.455555555555556,6.733333333333333,0,0,0,0.0,
W1143,42.39554541,-71.19710167,Charles,2007.0,2007.0,10,17.03,6.720000000000001,1.7,19.03,6.220000000000001,1,1,0,10.0,0.0
W1144,42.38300416,-71.2078492,Charles,2007.0,2007.0,10,18.31,4.75,2.2,20.31,4.25,6,6,0,60.0,0.0
W1147,42.12453197,-71.43065489,Charles,2007.0,2007.0,8,18.8375,4.1875,2.25,20.8375,3.6875,5,7,2,62.5,40.0
W1150,42.12911182,-71.30503034,Charles,2007.0,2007.0,10,21.78,7.92,1.6,23.78,7.42,0,0,0,0.0,
W1151,42.15866554,-71.30280984,Charles,2007.0,2007.0,10,20.61,6.18,1.7,22.61,5.68,3,5,2,30.0,66.66666666666666
W1156,42.31931329,-71.24624794,Charles,2007.0,2007.0,9,18.255555555555556,6.1,1.7777777777777777,20.255555555555556,5.6,2,4,2,22.22222222222222,100.0
W1157,42.36795531,-71.27033164,Charles,2007.0,2007.0,10,19.25,8.39,1.6,21.25,7.890000000000001,0,0,0,0.0,
W1214,41.648757,-70.44185472,Cape Cod,2009.0,2009.0,18,22.383333333333336,7.2555555555555555,0.8333333333333334,24.383333333333336,6.7555555555555555,3,3,0,16.666666666666664,0.0
W1221,42.14096257,-72.12021662,Quinebaug,2005.0,2005.0,10,19.919999999999998,6.32,1.3,21.919999999999998,5.82,3,3,0,30.0,0.0
W1226,42.45289418,-71.14158508,Mystic,2019.0,2019.0,34,19.594117647058823,7.376470588235295,1.5588235294117647,21.594117647058823,6.876470588235295,7,7,0,20.588235294117645,0.0
W1234,41.83281293,-69.98612479,Cape Cod,2009.0,2009.0,15,19.673333333333336,7.973333333333333,0.8666666666666667,21.673333333333336,7.473333333333333,1,1,0,6.666666666666667,0.0
W1237,41.71377641,-70.09062853,Cape Cod,2009.0,2018.0,35,22.068571428571428,7.722857142857143,1.5142857142857142,24.068571428571428,7.222857142857142,2,3,1,5.714285714285714,50.0
W1240,42.20864325,-71.78210772,Blackstone,2008.0,2008.0,8,19.9375,7.3875,1.75,21.9375,6.8875,0,0,0,0.0,
W1241,42.18223431,-71.70488014,Blackstone,2008.0,2008.0,5,17.82,8.66,1.6,19.82,8.16,0,0,0,0.0,
W1242,42.17728889,-71.68788468,Blackstone,2008.0,2020.0,7,18.228571428571428,8.9,1.4285714285714286,20.228571428571428,8.4,0,0,0,0.0,
W1243,42.17384662,-71.68057473,Blackstone,2008.0,2008.0,5,18.98,8.66,1.6,20.98,8.16,0,0,0,0.0,
W1244,42.12965013,-71.63645321,Blackstone,2008.0,2008.0,8,20.4875,6.8375,1.75,22.4875,6.3375,0,1,1,0.0,0.0
W1255,42.20640574,-71.78097604,Blackstone,2008.0,2008.0,8,19.9625,6.8625,1.75,21.9625,6.3625,0,0,0,0.0,
W1282,42.29062266,-71.75867408,Blackstone,2008.0,2008.0,7,17.314285714285713,8.914285714285715,1.8571428571428572,19.314285714285713,8.414285714285715,0,0,0,0.0,
W1283,42.66344944,-71.70914571,Nashua,2008.0,2008.0,6,18.75,7.6499999999999995,2.0,20.75,7.1499999999999995,0,0,0,0.0,
W1289,42.28513941,-73.19308795,Housatonic,2005.0,2005.0,10,17.619999999999997,6.409999999999999,1.1,19.619999999999997,5.91,1,2,1,10.0,100.0
W1290,42.46492596,-73.28394056,Housatonic,2005.0,2005.0,7,16.057142857142857,5.942857142857143,2.2857142857142856,18.057142857142857,5.442857142857143,2,2,0,28.57142857142857,0.0
W1291,42.33510586,-73.31812587,Housatonic,2005.0,2005.0,10,18.56,8.3,2.1,20.56,7.8,1,1,0,10.0,0.0
W1292,42.30498564,-72.83260247,Westfield,2005.0,2005.0,5,19.72,4.08,1.6,21.72,3.6,3,3,0,60.0,0.0
W1293,42.53700951,-72.97936418,Westfield,2005.0,2006.0,31,15.661290322580646,4.851612903225806,2.225806451612903,17.661290322580644,4.351612903225806,14,17,3,45.16129032258064,21.428571428571427
W1294,42.63380602,-72.23276091,Millers,2005.0,2005.0,5,14.84,3.08,2.8,16.84,2.58,4,4,0,80.0,0.0
W1295,42.05363901,-71.84807799,French,2005.0,2016.0,33,23.16969696969697,6.312121212121212,1.7272727272727273,25.16969696969697,5.824242424242424,6,6,0,18.181818181818183,0.0
W1296,42.43518342,-71.15084227,Mystic,2005.0,2005.0,8,19.6625,7.1000000000000005,2.25,21.6625,6.6000000000000005,2,3,1,25.0,50.0
W1297,42.23288025,-71.34625451,Charles,2005.0,2005.0,9,17.266666666666666,5.9,1.1111111111111112,19.266666666666666,5.4,1,2,1,11.11111111111111,100.0
W1298,42.52614864,-71.60978989,Nashua,2005.0,2005.0,8,16.8625,9.1125,2.125,18.8625,8.6125,1,1,0,12.5,0.0
W1299,42.5117797,-71.68117943,Nashua,2005.0,2005.0,7,16.442857142857143,8.77142857142857,1.1428571428571428,18.442857142857143,8.27142857142857,1,2,1,14.285714285714285,100.0
W1300,42.2565633,-71.51337647,Concord (SuAsCo),2005.0,2005.0,10,14.89,3.8600000000000003,2.8,16.89,3.3600000000000003,8,8,0,80.0,0.0
W1301,42.26417366,-71.42338611,Concord (SuAsCo),2005.0,2005.0,5,23.0,5.2,2.6,25.0,4.7,3,3,0,60.0,0.0
W1302,42.42837406,-71.38869821,Concord (SuAsCo),2005.0,2005.0,8,16.7875,9.5875,0.125,18.7875,9.0875,1,1,0,12.5,0.0
W1303,42.61896227,-71.53046404,Merrimack,2005.0,2005.0,8,19.95,4.875,2.375,21.95,4.375,3,4,1,37.5,33.33333333333333
W1304,42.48906266,-70.96417813,North Coastal,2005.0,2005.0,10,16.2,6.0,2.4,18.2,5.5,4,4,0,40.0,0.0
W1305,41.97786915,-70.74700033,South Coastal,2005.0,2005.0,3,24.0,6.833333333333333,2.0,26.0,6.333333333333333,0,0,0,0.0,
W1306,41.63471569,-70.53182245,Cape Cod,2005.0,2005.0,6,21.916666666666668,4.666666666666667,1.5,23.916666666666668,4.166666666666667,3,3,0,50.0,0.0
W1307,41.76598122,-70.0260112,Cape Cod,2005.0,2005.0,10,17.85,8.03,1.1,19.85,7.529999999999999,1,1,0,10.0,0.0
W1308,41.65691189,-70.48391147,Cape Cod,2005.0,2018.0,50,18.218,5.966,2.06,20.218,5.466,18,20,2,36.0,11.11111111111111
W1309,41.74190991,-70.18307996,Cape Cod,2005.0,2005.0,8,20.7875,5.325,1.375,22.7875,4.8625,3,3,0,37.5,0.0
W1310,41.70475214,-70.45648661,Cape Cod,2005.0,2005.0,13,21.761538461538464,6.515384615384615,2.1538461538461537,23.761538461538464,6.0307692307692315,2,3,1,15.384615384615385,50.0
W1311,42.677855,-72.0616056,Millers,2005.0,2005.0,15,21.653333333333332,8.193333333333333,0.8666666666666667,23.653333333333332,7.693333333333333,0,0,0,0.0,
W1312,42.59580713,-72.49616491,Millers,2005.0,2005.0,11,21.354545454545455,8.581818181818182,1.1818181818181819,23.354545454545452,8.081818181818182,0,0,0,0.0,
W1313,42.69531938,-72.01523098,Millers,2005.0,2005.0,5,22.18,7.42,1.6,24.18,6.92,0,0,0,0.0,
W1314,42.59807107,-72.24048032,Millers,2005.0,2005.0,10,19.94,7.62,1.0,21.94,7.12,0,0,0,0.0,
W1315,42.57190512,-72.12740808,Millers,2005.0,2005.0,13,19.53076923076923,4.4,1.6923076923076923,21.53076923076923,3.9000000000000004,9,11,2,69.23076923076923,22.22222222222222
W1316,42.67430922,-72.02012671,Millers,2005.0,2005.0,11,21.318181818181817,5.745454545454546,1.4545454545454546,23.318181818181817,5.245454545454546,4,4,0,36.36363636363637,0.0
W1325,42.50846668,-72.77584847,Deerfield,2005.0,2005.0,10,16.39,9.65,1.2,18.39,9.15,0,0,0,0.0,
W1334,42.57224827,-72.46385773,Millers,2005.0,2005.0,12,16.716666666666665,9.375,1.0833333333333333,18.716666666666665,8.875,0,0,0,0.0,
W1335,42.58035292,-72.43788014,Millers,2005.0,2005.0,11,16.290909090909093,9.5,1.0909090909090908,18.290909090909093,9.0,0,0,0,0.0,
W1336,42.59405647,-72.36116622,Millers,2005.0,2005.0,10,17.32,9.08,1.2,19.32,8.58,0,0,0,0.0,
W1337,42.63523154,-72.25160557,Millers,2005.0,2005.0,10,21.72,7.4799999999999995,1.2,23.72,6.9799999999999995,0,0,0,0.0,
W1338,42.64971888,-72.20054515,Millers,2005.0,2005.0,5,21.740000000000002,6.6,1.4,23.740000000000002,6.1,0,1,1,0.0,0.0
W1339,42.68498467,-72.21159391,Millers,2005.0,2005.0,8,18.8375,9.175,1.25,20.8375,8.675,0,0,0,0.0,
W1340,42.61446662,-72.23836198,Millers,2005.0,2005.0,10,21.119999999999997,7.279999999999999,1.2,23.119999999999997,6.779999999999999,0,0,0,0.0,
W1344,42.60245737,-72.39951141,Millers,2005.0,2005.0,10,17.68,9.17,1.2,19.68,8.67,0,0,0,0.0,
W1345,42.58945452,-72.63359083,Deerfield,2005.0,2005.0,3,17.166666666666668,8.333333333333334,1.0,19.166666666666668,7.833333333333333,0,0,0,0.0,
W1347,42.66988592,-72.71885779,Deerfield,2005.0,2005.0,4,17.725,9.925,1.75,19.725,9.425,0,0,0,0.0,
W1348,42.66589546,-72.72298808,Deerfield,2005.0,2005.0,4,16.825,10.2,1.75,18.825,9.7,0,0,0,0.0,
W1351,42.67371332,-72.71882576,Deerfield,2005.0,2005.0,5,16.759999999999998,9.120000000000001,1.0,18.759999999999998,8.620000000000001,0,0,0,0.0,
W1361,42.5040765,-72.74702067,Deerfield,2005.0,2005.0,10,18.29,8.870000000000001,1.2,20.29,8.370000000000001,0,0,0,0.0,
W1362,42.4841721,-72.7542118,Deerfield,2005.0,2015.0,21,16.314285714285717,9.49047619047619,1.4761904761904763,18.314285714285717,8.99047619047619,0,0,0,0.0,
W1363,42.55526318,-72.65917193,Deerfield,2005.0,2005.0,5,19.28,7.76,1.0,21.28,7.26,0,0,0,0.0,
W1365,41.69283317,-71.03319491,Buzzards Bay,2005.0,2005.0,5,17.84,9.36,1.0,19.84,8.86,0,0,0,0.0,
W1366,41.70943898,-71.00445926,Buzzards Bay,2005.0,2005.0,4,20.575000000000003,5.775,2.0,22.575000000000003,5.275,2,2,0,50.0,0.0
W1367,41.66995111,-71.02512143,Buzzards Bay,2005.0,2005.0,7,17.62857142857143,8.028571428571428,1.2857142857142858,19.62857142857143,7.528571428571429,0,0,0,0.0,
W1368,41.63101976,-71.05122871,Buzzards Bay,2005.0,2005.0,7,19.0,8.799999999999999,1.2857142857142858,21.0,8.3,0,0,0,0.0,
W1369,41.620936,-71.05967996,Buzzards Bay,2005.0,2005.0,5,20.8,8.28,1.8,22.8,7.779999999999999,0,1,1,0.0,0.0
W1370,41.6534391,-71.07161149,Buzzards Bay,2005.0,2005.0,5,18.22,7.959999999999999,1.8,20.22,7.459999999999999,0,0,0,0.0,
W1371,41.63417275,-71.0626189,Buzzards Bay,2005.0,2005.0,7,16.685714285714287,9.271428571428572,1.2857142857142858,18.685714285714287,8.77142857142857,0,0,0,0.0,
W1372,41.58837385,-71.07853485,Buzzards Bay,2005.0,2005.0,6,14.716666666666667,9.700000000000001,1.3333333333333333,16.716666666666665,9.200000000000001,0,0,0,0.0,
W1373,41.58674671,-71.07572146,Buzzards Bay,2005.0,2005.0,8,13.75,10.225,1.0,15.75,9.725,0,0,0,0.0,
W1374,41.60050153,-71.07337053,Buzzards Bay,2005.0,2005.0,6,15.216666666666667,9.1,1.1666666666666667,17.216666666666665,8.6,0,0,0,0.0,
W1375,41.55048715,-71.10519746,Buzzards Bay,2005.0,2005.0,8,13.475,10.3125,0.875,15.475,9.8125,0,0,0,0.0,
W1376,41.63949244,-70.98483042,Buzzards Bay,2005.0,2005.0,4,20.225,5.625,2.0,22.225,5.125,1,2,1,25.0,100.0
W1377,41.58579649,-70.99038519,Buzzards Bay,2005.0,2005.0,7,18.62857142857143,6.728571428571429,1.4285714285714286,20.62857142857143,6.228571428571429,0,0,0,0.0,
W1378,41.6015685,-70.95890599,Buzzards Bay,2005.0,2005.0,6,17.116666666666667,9.616666666666665,1.3333333333333333,19.116666666666667,9.116666666666665,0,0,0,0.0,
W1379,41.6320637,-70.9535974,Buzzards Bay,2005.0,2005.0,3,21.866666666666664,7.033333333333334,2.3333333333333335,23.866666666666664,6.533333333333334,1,1,0,33.33333333333333,0.0
W1380,41.68195427,-70.9189306,Buzzards Bay,2005.0,2005.0,7,19.385714285714283,8.22857142857143,1.4285714285714286,21.385714285714283,7.728571428571429,0,0,0,0.0,
W1381,41.6962772,-70.91417526,Buzzards Bay,2005.0,2005.0,4,19.775,6.6,1.75,21.775,6.1,1,1,0,25.0,0.0
W1382,41.72449906,-70.89776922,Buzzards Bay,2005.0,2005.0,9,18.822222222222223,8.3,1.1111111111111112,20.822222222222223,7.800000000000001,0,0,0,0.0,
W1383,41.70573322,-70.84312803,Buzzards Bay,2005.0,2005.0,9,17.177777777777777,8.0,1.1111111111111112,19.177777777777777,7.5,0,0,0,0.0,
W1384,41.65978485,-70.83639194,Buzzards Bay,2005.0,2005.0,5,19.240000000000002,6.68,1.6,21.240000000000002,6.18,0,2,2,0.0,0.0
W1385,41.82944027,-70.77145151,Buzzards Bay,2005.0,2005.0,5,20.18,5.0,2.4,22.18,4.5,3,3,0,60.0,0.0
W1386,41.77019551,-70.7544982,Buzzards Bay,2005.0,2005.0,9,17.977777777777778,8.966666666666667,1.1111111111111112,19.977777777777778,8.466666666666667,0,0,0,0.0,
W1387,41.7342588,-70.77498583,Buzzards Bay,2005.0,2005.0,6,19.833333333333332,6.466666666666666,1.6666666666666667,21.833333333333332,5.966666666666666,1,2,1,16.666666666666664,100.0
W1388,41.69308803,-70.77191491,Buzzards Bay,2005.0,2005.0,3,15.866666666666667,6.3999999999999995,1.3333333333333333,17.866666666666667,5.8999999999999995,0,1,1,0.0,0.0
W1389,41.68878515,-70.7716652,Buzzards Bay,2005.0,2005.0,3,21.0,6.7,1.6666666666666667,23.0,6.2,0,0,0,0.0,
W1392,42.59966289,-71.19306072,Shawsheen,2005.0,2005.0,12,19.2,7.233333333333333,1.0833333333333333,21.2,6.733333333333333,0,1,1,0.0,0.0
W1393,42.62887805,-71.19940031,Shawsheen,2005.0,2005.0,5,18.0,7.68,1.6,20.0,7.18,0,1,1,0.0,0.0
W1394,42.65837905,-70.86183476,Ipswich,2005.0,2005.0,13,20.323076923076922,7.084615384615384,1.2307692307692308,22.323076923076922,6.584615384615384,2,2,0,15.384615384615385,0.0
W1395,41.98731263,-72.60535567,Connecticut,2008.0,2008.0,3,18.633333333333333,9.633333333333333,1.6666666666666667,20.633333333333333,9.133333333333333,0,0,0,0.0,
W1399,41.69276793,-71.03355135,Buzzards Bay,2005.0,2005.0,1,20.0,7.4,2.0,22.0,6.9,0,0,0,0.0,
W1400,41.9164327,-70.76349843,Buzzards Bay,2005.0,2005.0,10,25.06,6.99,1.8,27.060000000000002,6.49,1,1,0,10.0,0.0
W1401,41.86851883,-70.73085416,Buzzards Bay,2005.0,2005.0,16,23.525,6.46875,2.0,25.525,5.98125,5,5,0,31.25,0.0
W1402,41.85206447,-70.75297674,Buzzards Bay,2005.0,2005.0,12,25.3,7.2749999999999995,1.4166666666666667,27.3,6.7749999999999995,1,1,0,8.333333333333332,0.0
W1403,41.75645701,-70.78989856,Buzzards Bay,2005.0,2005.0,26,21.4,6.642307692307692,1.8846153846153846,23.4,6.142307692307692,6,6,0,23.076923076923077,0.0
W1404,41.75026335,-70.80466442,Buzzards Bay,2005.0,2005.0,6,23.066666666666666,5.366666666666667,2.0,25.066666666666666,4.866666666666666,2,3,1,33.33333333333333,50.0
W1405,41.78090716,-70.86202375,Buzzards Bay,2005.0,2005.0,6,25.066666666666666,7.633333333333333,1.3333333333333333,27.066666666666666,7.133333333333333,0,0,0,0.0,
W1407,41.6868479,-70.77068505,Buzzards Bay,2005.0,2005.0,1,24.3,5.5,2.0,26.3,5.0,0,0,0,0.0,
W1411,42.69052242,-72.22451735,Millers,2005.0,2005.0,4,20.6,7.025,1.0,22.6,6.525,0,0,0,0.0,
W1426,42.26230119,-71.84822737,Blackstone,2019.0,2020.0,2,14.9,9.05,1.0,16.9,8.55,0,0,0,0.0,
W1429,42.1231178,-71.59908641,Blackstone,2020.0,2020.0,1,16.2,0.9,3.0,18.2,0.4,1,1,0,100.0,0.0
W1432,42.17306202,-71.62974844,Blackstone,2008.0,2008.0,7,21.885714285714283,7.185714285714285,2.0,23.885714285714283,6.685714285714285,1,1,0,14.285714285714285,0.0
W1439,42.17268159,-71.62792867,Blackstone,2008.0,2008.0,7,17.457142857142856,8.27142857142857,1.7142857142857142,19.457142857142856,7.771428571428571,0,0,0,0.0,
W1440,42.07043228,-73.06197898,Farmington,2006.0,2006.0,5,16.919999999999998,10.18,1.4,18.919999999999998,9.68,0,0,0,0.0,
W1441,42.25967399,-73.13269316,Farmington,2006.0,2006.0,5,15.76,9.4,1.4,17.759999999999998,8.9,0,0,0,0.0,
W1444,42.18603661,-73.10016182,Farmington,2006.0,2006.0,5,17.28,9.2,1.4,19.28,8.7,0,0,0,0.0,
W1449,42.41095836,-72.93953408,Westfield,2006.0,2006.0,5,15.919999999999998,9.580000000000002,1.6,17.919999999999998,9.080000000000002,0,0,0,0.0,
W1458,42.25418274,-72.94869942,Westfield,2011.0,2017.0,17,15.688235294117646,9.700000000000001,1.7647058823529411,17.688235294117646,9.200000000000001,0,0,0,0.0,
W1459,42.30603984,-72.90670538,Westfield,2017.0,2017.0,1,15.0,9.6,1.0,17.0,9.1,0,0,0,0.0,
W1463,42.13083697,-72.75434911,Westfield,2006.0,2006.0,5,17.46,10.18,1.6,19.46,9.68,0,0,0,0.0,
W1464,42.11652506,-72.72435552,Westfield,2006.0,2006.0,5,16.96,10.02,1.6,18.96,9.52,0,0,0,0.0,
W1465,42.10632704,-72.69776972,Westfield,2006.0,2006.0,5,16.639999999999997,9.5,1.6,18.639999999999997,9.0,0,0,0,0.0,
W1468,42.27406018,-71.63224204,Concord (SuAsCo),2006.0,2006.0,5,18.34,8.78,1.6,20.34,8.28,0,0,0,0.0,
W1469,42.28350805,-71.63858701,Concord (SuAsCo),2006.0,2006.0,5,18.44,7.9,1.6,20.44,7.4,0,0,0,0.0,
W1470,42.32036993,-71.63553499,Concord (SuAsCo),2006.0,2006.0,5,17.46,6.640000000000001,1.8,19.46,6.14,1,1,0,20.0,0.0
W1471,42.32949677,-71.63006336,Concord (SuAsCo),2006.0,2006.0,5,17.44,8.440000000000001,1.6,19.44,7.94,0,1,1,0.0,0.0
W1472,42.34151216,-71.61641,Concord (SuAsCo),2006.0,2006.0,5,17.8,9.0,1.6,19.8,8.5,0,0,0,0.0,
W1473,42.3465007,-71.61460331,Concord (SuAsCo),2006.0,2006.0,5,17.740000000000002,8.620000000000001,1.6,19.740000000000002,8.120000000000001,0,0,0,0.0,
W1474,42.38030934,-71.58613633,Concord (SuAsCo),2006.0,2006.0,5,18.259999999999998,7.639999999999999,1.6,20.259999999999998,7.139999999999999,0,0,0,0.0,
W1475,42.39979789,-71.54598569,Concord (SuAsCo),2006.0,2006.0,5,18.18,7.7,1.6,20.18,7.2,0,0,0,0.0,
W1476,42.40462155,-71.52654108,Concord (SuAsCo),2006.0,2006.0,5,18.66,8.459999999999999,1.6,20.66,7.959999999999999,0,0,0,0.0,
W1477,42.41163442,-71.50844219,Concord (SuAsCo),2006.0,2006.0,5,18.8,6.94,1.6,20.8,6.44,0,1,1,0.0,0.0
W1478,42.4231785,-71.47472183,Concord (SuAsCo),2006.0,2006.0,4,17.575,7.675,1.5,19.575,7.175,0,0,0,0.0,
W1479,42.44086923,-71.42935628,Concord (SuAsCo),2006.0,2006.0,5,19.740000000000002,8.620000000000001,1.6,21.740000000000002,8.120000000000001,0,0,0,0.0,
W1480,42.3386459,-71.39498427,Concord (SuAsCo),2006.0,2006.0,5,18.94,8.08,1.6,20.94,7.58,0,0,0,0.0,
W1481,42.44111379,-71.36805603,Concord (SuAsCo),2006.0,2006.0,5,20.48,7.459999999999999,1.8,22.48,6.959999999999999,1,1,0,20.0,0.0
W1482,42.47116456,-71.34989446,Concord (SuAsCo),2006.0,2006.0,5,19.68,7.76,1.6,21.68,7.26,0,0,0,0.0,
W1483,42.50902782,-71.31411783,Concord (SuAsCo),2006.0,2006.0,5,20.580000000000002,8.68,1.6,22.580000000000002,8.18,0,0,0,0.0,
W1485,42.55747509,-71.28252509,Concord (SuAsCo),2006.0,2006.0,5,20.220000000000002,8.68,1.6,22.220000000000002,8.18,0,0,0,0.0,
W1486,42.58482438,-71.28718593,Concord (SuAsCo),2006.0,2006.0,5,20.1,8.459999999999999,1.6,22.1,7.959999999999999,0,0,0,0.0,
W1487,42.64172611,-71.30284563,Concord (SuAsCo),2006.0,2010.0,15,15.7,10.206666666666667,1.3333333333333333,17.7,9.706666666666667,0,0,0,0.0,
W1488,42.57826214,-71.33253012,Concord (SuAsCo),2006.0,2016.0,12,16.708333333333332,8.108333333333333,1.5833333333333333,18.708333333333332,7.608333333333333,2,2,0,16.666666666666664,0.0
W1489,42.63380122,-71.30119731,Concord (SuAsCo),2006.0,2016.0,12,15.933333333333332,9.15,1.4166666666666667,17.933333333333334,8.65,0,0,0,0.0,
W1490,42.07936711,-71.01406198,Taunton,2006.0,2019.0,9,18.833333333333332,8.600000000000001,1.5555555555555556,20.833333333333332,8.100000000000001,0,0,0,0.0,
W1493,42.07964645,-71.00930657,Taunton,2006.0,2019.0,9,18.055555555555557,6.911111111111111,1.5555555555555556,20.055555555555557,6.411111111111111,0,0,0,0.0,
W1494,42.05376462,-71.00977821,Taunton,2006.0,2019.0,9,18.244444444444444,6.922222222222222,1.5555555555555556,20.244444444444444,6.422222222222222,0,0,0,0.0,
W1495,42.03776122,-70.98465422,Taunton,2006.0,2019.0,9,19.477777777777778,5.6,1.8888888888888888,21.477777777777778,5.1,3,3,0,33.33333333333333,0.0
W1496,42.08153842,-70.98603732,Taunton,2006.0,2006.0,5,16.84,5.46,1.8,18.84,4.96,2,2,0,40.0,0.0
W1497,42.04550631,-70.97074029,Taunton,2019.0,2019.0,4,19.674999999999997,7.325,1.75,21.674999999999997,6.825,0,0,0,0.0,
