SITE_ID,LATITUDE,LONGITUDE,watershed,year_start,year_end,total_samples,avg_TEMP,avg_DO,avg_risk_score,avg_TEMP_plus2,avg_DO_plus2,DO_critical_baseline,DO_critical_scenario,new_critical_events,DO_critical_percent,percent_increase_critical,composite_risk_score,risk_category
W2692,42.5083102,-71.8811837,Nashua,2017.0,2017.0,23,20.517391304347825,6.726086956521739,1.8695652173913044,22.517391304347825,6.239130434782608,5,5,0,21.73913043478261,0.0,21.128260869565217,MODERATE
W2694,42.1145632,-71.7422755,Blackstone,2017.0,2017.0,21,22.728571428571428,8.028571428571428,1.7142857142857142,24.728571428571428,7.5285714285714285,1,1,0,4.761904761904762,0.0,13.745238095238095,MODERATE
W2699,42.3766553,-71.7695512,Nashua,2017.0,2017.0,21,20.823809523809523,10.485714285714286,1.7142857142857142,22.823809523809523,9.985714285714286,1,1,0,4.761904761904762,0.0,12.792857142857143,LOW
W2706,42.4607823,-71.4322555,Concord (SuAsCo),2017.0,2017.0,7,23.7,6.828571428571428,1.5714285714285714,25.7,6.328571428571428,1,1,0,14.285714285714285,0.0,18.99285714285714,HIGH
W2708,42.5168034,-71.8554472,Nashua,2017.0,2017.0,15,21.586666666666662,6.526666666666667,1.8,23.586666666666662,6.026666666666667,2,2,0,13.333333333333334,0.0,17.459999999999997,MODERATE
W2712,42.6487901,-71.8434475,Nashua,2017.0,2017.0,19,21.18947368421053,7.326315789473684,2.1052631578947367,23.18947368421053,6.826315789473684,2,3,1,10.526315789473683,50.0,15.857894736842105,MODERATE
W2717,42.3167909,-71.6184564,Concord (SuAsCo),2017.0,2017.0,9,20.655555555555555,5.988888888888889,1.5555555555555556,22.655555555555555,5.488888888888889,4,4,0,44.44444444444444,0.0,32.55,MODERATE
W2886,42.44662969,-71.8181233,Nashua,2019.0,2019.0,3,17.3,9.066666666666668,1.6666666666666667,19.3,8.566666666666668,0,0,0,0.0,,8.65,LOW
W2887,42.61760369,-71.72624143,Nashua,2019.0,2019.0,3,16.733333333333334,7.733333333333333,1.6666666666666667,18.733333333333334,7.233333333333333,0,0,0,0.0,,8.366666666666667,LOW
W2888,42.70288914,-71.75177322,Nashua,2019.0,2019.0,3,16.666666666666668,8.566666666666666,1.6666666666666667,18.666666666666668,8.066666666666666,0,0,0,0.0,,8.333333333333334,LOW
W2899,42.46777728,-72.15673762,Chicopee,2019.0,2019.0,3,19.666666666666668,8.566666666666668,1.6666666666666667,21.666666666666668,8.066666666666668,0,0,0,0.0,,9.833333333333334,LOW
W2900,42.43953233,-72.04115765,Chicopee,2019.0,2019.0,3,19.2,8.4,1.6666666666666667,21.2,7.9,0,0,0,0.0,,9.6,LOW
W2901,42.20154773,-72.04487072,Chicopee,2019.0,2019.0,3,18.5,3.0666666666666664,2.6666666666666665,20.5,2.566666666666667,3,3,0,100.0,0.0,59.25,MODERATE
W2902,42.05048837,-72.09627321,Quinebaug,2019.0,2019.0,3,17.533333333333335,8.833333333333334,1.6666666666666667,19.533333333333335,8.333333333333334,0,0,0,0.0,,8.766666666666667,LOW
W2903,42.01542185,-71.79841192,Quinebaug,2019.0,2019.0,3,18.833333333333332,8.4,1.6666666666666667,20.833333333333332,7.9,0,0,0,0.0,,9.416666666666666,LOW
W2904,42.07493076,-71.7950707,Blackstone,2019.0,2019.0,3,17.433333333333334,7.333333333333333,1.6666666666666667,19.433333333333337,6.833333333333333,0,0,0,0.0,,8.716666666666667,LOW
W2905,42.04529263,-71.65201157,Blackstone,2019.0,2019.0,3,20.866666666666664,8.233333333333334,1.6666666666666667,22.866666666666664,7.733333333333334,0,0,0,0.0,,10.433333333333332,LOW
W2906,42.18795491,-71.62720825,Blackstone,2019.0,2019.0,3,19.433333333333337,5.800000000000001,2.3333333333333335,21.433333333333337,5.300000000000001,2,2,0,66.66666666666666,0.0,43.05,MODERATE
W2944,42.30793443,-71.80008188,Blackstone,2019.0,2020.0,2,14.8,7.0,1.5,16.799999999999997,6.5,1,1,0,50.0,0.0,32.4,MODERATE
W2945,42.30647078,-71.76580774,Blackstone,2019.0,2020.0,4,15.575,9.45,1.5,17.575,8.95,0,0,0,0.0,,7.7875,LOW
W2946,42.23658166,-71.70515602,Blackstone,2019.0,2020.0,2,15.85,8.850000000000001,1.0,17.85,8.350000000000001,0,0,0,0.0,,7.925,LOW
W2947,42.17548786,-71.72816762,Blackstone,2019.0,2020.0,2,13.4,9.85,1.0,15.4,9.35,0,0,0,0.0,,6.7,LOW
W2948,42.30798331,-71.81943101,Blackstone,2019.0,2020.0,4,15.625,8.45,1.25,17.625,7.95,0,1,1,0.0,0.0,7.8125,LOW
W2949,42.20322946,-71.8374543,Blackstone,2019.0,2020.0,2,14.25,10.85,1.0,16.25,10.35,0,0,0,0.0,,7.125,LOW
W2950,42.19026146,-71.84582602,Blackstone,2019.0,2020.0,2,14.15,10.1,1.0,16.15,9.6,0,0,0,0.0,,7.075,LOW
W2962,42.16373516,-72.534428,Chicopee,2020.0,2020.0,2,20.3,8.1,2.0,22.3,7.6,0,0,0,0.0,,10.15,LOW
W2963,42.18866352,-72.45219345,Chicopee,2020.0,2020.0,2,17.549999999999997,9.0,2.0,19.549999999999997,8.5,0,0,0,0.0,,8.774999999999999,LOW
W2964,42.21061244,-72.40257059,Chicopee,2020.0,2020.0,2,19.65,5.5,2.5,21.65,5.0,1,1,0,50.0,0.0,34.825,MODERATE
W2965,42.17332508,-72.25295351,Chicopee,2020.0,2020.0,2,20.9,8.95,2.0,22.9,8.45,0,0,0,0.0,,10.45,LOW
W2966,42.22326789,-72.22512226,Chicopee,2020.0,2020.0,2,20.4,8.45,2.0,22.4,7.95,0,0,0,0.0,,10.2,LOW
W2967,42.28886649,-72.12794852,Chicopee,2020.0,2020.0,2,20.15,6.9,2.0,22.15,6.4,0,1,1,0.0,0.0,10.075,LOW
W2968,42.2978692,-72.11726439,Chicopee,2020.0,2020.0,2,22.25,8.2,2.0,24.25,7.7,0,0,0,0.0,,11.125,MODERATE
W2969,42.31427223,-72.09667589,Chicopee,2020.0,2020.0,1,18.6,7.0,2.0,20.6,6.5,0,0,0,0.0,,9.3,LOW
W2970,42.58473938,-71.77277533,Nashua,2020.0,2020.0,2,18.9,8.05,2.0,20.9,7.55,0,0,0,0.0,,9.45,LOW
W2971,42.21712393,-71.99983627,Chicopee,2020.0,2020.0,2,25.35,6.449999999999999,2.0,27.35,5.949999999999999,0,0,0,0.0,,12.675,MODERATE
W2972,42.27077749,-71.98279137,Chicopee,2020.0,2020.0,2,19.3,8.7,2.0,21.3,8.2,0,0,0,0.0,,9.65,LOW
W2973,42.33884782,-72.03406499,Chicopee,2020.0,2020.0,2,21.799999999999997,6.75,2.0,23.799999999999997,6.25,0,0,0,0.0,,10.899999999999999,LOW
W2974,42.33173523,-72.05029579,Chicopee,2020.0,2020.0,2,26.3,5.85,2.0,28.3,5.35,0,0,0,0.0,,13.15,MODERATE
W2975,42.2164917,-72.37689964,Chicopee,2020.0,2020.0,2,19.25,4.8,2.5,21.25,4.3,1,1,0,50.0,0.0,34.625,MODERATE
W2977,42.44429909,-72.37166057,Chicopee,2020.0,2020.0,2,17.95,9.0,2.0,19.95,8.5,0,0,0,0.0,,8.975,LOW
W2978,42.36492922,-72.32529204,Chicopee,2020.0,2020.0,2,19.05,8.9,2.0,21.05,8.4,0,0,0,0.0,,9.525,LOW
W2979,42.50329864,-72.31786462,Chicopee,2020.0,2020.0,2,16.8,7.65,2.0,18.8,7.15,0,0,0,0.0,,8.4,LOW
W2980,42.51854875,-72.31737256,Chicopee,2020.0,2020.0,2,20.9,7.4,2.0,22.9,6.9,0,0,0,0.0,,10.45,LOW
W2982,42.45211895,-72.16662911,Chicopee,2020.0,2020.0,2,17.5,8.9,2.0,19.5,8.4,0,0,0,0.0,,8.75,LOW
W2983,42.35641055,-72.23099629,Chicopee,2020.0,2020.0,2,19.85,5.85,2.5,21.85,5.35,1,1,0,50.0,0.0,34.925,MODERATE
W2984,42.31493164,-72.20590855,Chicopee,2020.0,2020.0,2,21.25,8.25,2.0,23.25,7.75,0,0,0,0.0,,10.625,LOW
W2985,42.31601104,-72.18146595,Chicopee,2020.0,2020.0,2,19.049999999999997,8.25,2.0,21.049999999999997,7.75,0,0,0,0.0,,9.524999999999999,LOW
W2986,42.41359781,-72.14305722,Chicopee,2020.0,2020.0,2,22.299999999999997,2.5,3.0,24.299999999999997,2.0,2,2,0,100.0,0.0,61.15,MODERATE
W2987,42.37739264,-72.10776295,Chicopee,2020.0,2020.0,2,22.0,8.5,2.0,24.0,8.0,0,0,0,0.0,,11.0,MODERATE
W2988,42.37487541,-72.08751928,Chicopee,2020.0,2020.0,2,18.6,8.85,1.0,20.6,8.35,0,0,0,0.0,,9.3,LOW
W2989,42.45158172,-72.0300279,Chicopee,2020.0,2020.0,2,23.200000000000003,5.25,2.0,25.200000000000003,4.75,0,1,1,0.0,0.0,11.600000000000001,MODERATE
W2990,42.41614547,-72.00792237,Chicopee,2020.0,2020.0,2,26.4,9.0,2.0,28.4,8.5,0,0,0,0.0,,13.2,MODERATE
W2991,42.44674169,-71.93975559,Chicopee,2020.0,2020.0,2,25.200000000000003,4.45,3.5,27.200000000000003,3.95,2,2,0,100.0,0.0,62.6,CRISIS
W2992,41.94464888,-71.37166023,Blackstone,2020.0,2020.0,2,23.5,7.9,2.0,25.5,7.4,0,0,0,0.0,,11.75,MODERATE
W2993,42.02818823,-71.53998784,Blackstone,2020.0,2020.0,2,20.200000000000003,7.85,2.0,22.200000000000003,7.35,0,0,0,0.0,,10.100000000000001,LOW
W2994,42.09240248,-71.59154659,Blackstone,2020.0,2020.0,2,19.7,5.75,1.0,21.7,5.25,0,1,1,0.0,0.0,9.85,LOW
W2995,42.22575344,-71.65289845,Blackstone,2020.0,2020.0,2,17.95,4.85,2.5,19.95,4.35,1,1,0,50.0,0.0,33.975,MODERATE
W2996,42.1149129,-71.70458582,Blackstone,2020.0,2020.0,2,17.6,0.8500000000000001,3.0,19.6,0.4,2,2,0,100.0,0.0,58.8,MODERATE
W2997,42.10854137,-71.69487674,Blackstone,2020.0,2020.0,2,18.9,8.05,2.0,20.9,7.550000000000001,0,0,0,0.0,,9.45,LOW
W2998,42.07200745,-71.70324028,Blackstone,2020.0,2020.0,2,18.7,8.1,2.0,20.7,7.6,0,0,0,0.0,,9.35,LOW
W2999,42.22369805,-71.68770771,Blackstone,2020.0,2020.0,2,19.35,3.45,3.0,21.35,2.95,2,2,0,100.0,0.0,59.675,MODERATE
W3000,42.29051615,-71.7673158,Blackstone,2020.0,2020.0,2,19.549999999999997,8.65,2.0,21.549999999999997,8.15,0,0,0,0.0,,9.774999999999999,LOW
W3001,42.26151866,-71.84831069,Blackstone,2020.0,2020.0,2,18.65,5.4,2.0,20.65,4.9,0,1,1,0.0,0.0,9.325,LOW
W3002,42.30545572,-71.87758341,Blackstone,2020.0,2020.0,1,20.2,6.2,2.0,22.2,5.7,0,0,0,0.0,,10.1,LOW
W3007,42.56717587,-71.69666278,Nashua,2020.0,2020.0,2,16.6,7.0,2.0,18.6,6.5,0,0,0,0.0,,8.3,LOW
W3008,42.35232578,-71.89096029,Nashua,2020.0,2020.0,2,17.700000000000003,5.300000000000001,2.5,19.700000000000003,4.800000000000001,1,1,0,50.0,0.0,33.85,MODERATE
W3009,42.39315061,-71.58188625,Concord (SuAsCo),2020.0,2020.0,2,20.450000000000003,7.55,1.0,22.450000000000003,7.05,0,0,0,0.0,,10.225000000000001,LOW
W3010,42.44794562,-71.3782804,Concord (SuAsCo),2020.0,2020.0,2,24.4,6.4,2.0,26.4,5.9,0,0,0,0.0,,12.2,MODERATE
W3011,42.38602647,-71.43974631,Concord (SuAsCo),2020.0,2020.0,2,19.450000000000003,8.25,2.0,21.450000000000003,7.75,0,0,0,0.0,,9.725000000000001,LOW
W3012,42.37600327,-71.47659538,Concord (SuAsCo),2020.0,2020.0,2,27.0,7.55,2.0,29.0,7.05,0,0,0,0.0,,13.5,MODERATE
